symmetric_ratio,mean_asymmetry,max_asymmetry,instance_type,mutation_type,city_size,distribution,generation_type,range,iteration,generation,optimal_cost
0.0,2327427.9770114943,339076691.0,hardest,inplace,30,lognormal,asymmetric,2.8,0,0,
0.0,2327427.9770114943,339076691.0,hardest,inplace,30,lognormal,asymmetric,2.8,330,1,9350.0
0.0,2327480.487356322,339076691.0,hardest,inplace,30,lognormal,asymmetric,2.8,363,10,9350.0
0.0,2327445.443678161,339076691.0,hardest,inplace,30,lognormal,asymmetric,2.8,648,23,9299.0
0.0,2327458.7816091953,339076691.0,hardest,inplace,30,lognormal,asymmetric,2.8,655,24,9299.0
0.0,2329550.9563218392,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,692,31,9299.0
0.0,2329355.9034482758,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,744,39,9299.0
0.0,2329354.3908045976,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1396,75,9862.0
0.0,2330050.075862069,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1398,78,9862.0
0.0,2330033.6298850575,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1402,80,9862.0
0.0,2330059.818390805,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1429,82,9862.0
0.0,2328111.685057471,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1675,85,9862.0
0.0,2328131.243678161,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1689,90,9862.0
0.0,2328131.450574713,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1704,100,9862.0
0.0,2328145.331034483,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,1714,109,9862.0
0.0,2328148.347126437,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2166,124,9862.0
0.0,2304226.4988505747,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2278,148,9862.0
0.0,2307278.567816092,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2279,151,9862.0
0.0,2307296.455172414,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2744,159,9923.0
0.0,2305413.1632183907,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2745,167,9923.0
0.0,2308759.540229885,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2752,169,9923.0
0.0,2308735.7126436783,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2754,170,9923.0
0.0,2308760.983908046,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2796,180,9923.0
0.0,2308755.011494253,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2880,184,9957.0
0.0,2308841.7655172413,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2896,187,9975.0
0.0,2308779.664367816,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2897,224,9975.0
0.0,2308746.740229885,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2901,244,9975.0
0.0,2308741.151724138,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2904,254,9975.0
0.0,2308314.048275862,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2910,257,9975.0
0.0,2308317.0,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,2917,273,9975.0
0.0,2301602.409195402,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,3445,277,9975.0
0.0,2298376.091954023,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,3451,291,9975.0
0.0,2297661.8988505746,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,3806,296,9975.0
0.0,2297582.16091954,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,3807,306,9975.0
0.0,2297070.340229885,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,3809,313,9975.0
0.0,2297106.9816091955,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,3827,314,9975.0
0.0,2295462.1885057474,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4014,316,9975.0
0.0,2295846.275862069,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4017,319,9975.0
0.0,2295866.967816092,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4041,321,9975.0
0.0,2295873.2988505745,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4043,323,9975.0
0.0,2295613.2505747126,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4055,325,9975.0
0.0,2295616.048275862,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4096,328,9975.0
0.0,2295608.579310345,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4099,330,9975.0
0.0,2296107.3425287358,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4111,332,9975.0
0.0,2301005.7333333334,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4154,352,9986.0
0.0,2300997.2827586206,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4179,354,9986.0
0.0,2301052.4574712645,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4186,365,9986.0
0.0,2292973.83908046,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4195,369,9986.0
0.0,2292976.822988506,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4237,377,9986.0
0.0,2292947.0689655175,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4239,388,9986.0
0.0,2292920.8413793105,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,4870,413,9986.0
0.0,2292379.6298850575,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5067,414,9982.0
0.0,2292132.114942529,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5072,424,9982.0
0.0,2292124.933333333,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5088,425,9982.0
0.0,2292331.8298850576,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5139,427,9982.0
0.0,2295110.48045977,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5285,428,9982.0
0.0,2294970.4229885056,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5286,431,9982.0
0.0,2294710.834482759,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5292,461,9982.0
0.0,2294698.156321839,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5331,462,9982.0
0.0,2294713.924137931,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5343,479,9982.0
0.0,2295192.268965517,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5683,481,9982.0
0.0,2291845.9701149426,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5690,496,9982.0
0.0,2289052.563218391,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5730,513,9982.0
0.0,2291215.0942528737,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,5893,516,9982.0
0.0,2291216.4781609196,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,6262,518,9982.0
0.0,2291212.7747126436,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,6401,524,10083.0
0.0,2291163.8413793105,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,6944,536,10083.0
0.0,2291160.43908046,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,6945,551,10083.0
0.0,2291251.832183908,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7359,563,10083.0
0.0,2291244.8,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7364,574,10083.0
0.0,2291170.7655172413,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7555,577,10083.0
0.0,2291098.832183908,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7625,580,10083.0
0.0,2289426.6827586205,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7775,592,10083.0
0.0,2289432.243678161,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7842,623,10083.0
0.0,2289390.177011494,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7849,654,10083.0
0.0,2289263.2712643677,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,7868,658,10083.0
0.0,2289138.3448275863,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8071,667,10083.0
0.0,2289153.747126437,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8074,674,10083.0
0.0,2287572.549425287,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8100,682,10083.0
0.0,2269487.4068965516,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8129,683,10083.0
0.0,2269482.1057471265,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8135,688,10083.0
0.0,2269474.804597701,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8138,692,10083.0
0.0,2269474.351724138,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8958,697,10083.0
0.0,2269565.6574712642,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,8962,701,10083.0
0.0,2269577.5931034484,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9637,715,10083.0
0.0,2269404.3494252875,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9638,720,10083.0
0.0,2275520.367816092,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9640,721,10083.0
0.0,2274866.156321839,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9643,729,10083.0
0.0,2274792.3287356324,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9649,743,10083.0
0.0,2275333.3609195403,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9712,747,10083.0
0.0,2275334.3747126437,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9871,751,10083.0
0.0,2275511.1862068963,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9891,752,10083.0
0.0,2275562.2137931036,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9902,754,10083.0
0.0,2275554.2666666666,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9906,770,10083.0
0.0,2275568.5586206894,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9966,774,10083.0
0.0,2275570.2206896553,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9968,775,10083.0
0.0,2275552.4022988505,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,9970,782,10083.0
0.0,2275135.206896552,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,11635,785,10083.0
0.0,2288370.425287356,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,11659,810,10083.0
0.0,2288372.211494253,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,11667,813,10083.0
0.0,2288250.5931034484,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,11729,814,10083.0
0.0,2288213.834482759,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,12123,829,10083.0
0.0,2288003.0390804596,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,12136,841,10083.0
0.0,2288016.0505747125,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,12166,849,10083.0
0.0,2287835.4114942527,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,12422,855,10083.0
0.0,2287803.351724138,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,12449,858,10083.0
0.0,2288016.848275862,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,12487,899,10083.0
0.0,2288091.459770115,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,13711,900,10083.0
0.0,2289349.544827586,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,13715,917,10083.0
0.0,2289359.0850574714,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,13723,942,10083.0
0.0,2129511.6873563216,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,14325,947,10083.0
0.0,2130747.379310345,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,14733,953,10083.0
0.0,2130764.1793103446,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,14893,955,10083.0
0.0,2130871.4781609196,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,14894,956,10083.0
0.0,2130809.156321839,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,14896,958,10083.0
0.0,2130852.2367816092,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,15564,959,10083.0
0.0,2131913.6873563216,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,15572,973,10083.0
0.0,2131940.2,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,15574,985,10083.0
0.0,2096301.8528735633,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,15835,997,10083.0
0.0,2096205.6850574713,339986787.0,hardest,inplace,30,lognormal,asymmetric,2.8,15837,998,10083.0
0.0,10018418.83448276,706638706.0,initial,swap,30,lognormal,asymmetric,3.6,28,0,
0.0,10018418.83448276,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,0,0,
0.0,10018418.83448276,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,28,1,3710.0
0.0,10018418.83448276,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,162,8,3710.0
0.0,10018418.83448276,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,165,12,3710.0
0.0,10019560.457471265,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,167,22,3710.0
0.0,10019368.967816092,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,168,25,3710.0
0.0,10019373.234482758,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,171,41,3710.0
0.0,10020308.940229885,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,201,50,3817.0
0.0,10020627.703448275,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,202,62,3817.0
0.0,10020627.703448275,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,203,75,3820.0
0.0,10020630.91724138,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,217,81,3820.0
0.0,10018441.055172414,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,372,83,4140.0
0.0,10018441.055172414,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,406,84,4278.0
0.0,10019153.363218391,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,407,87,4278.0
0.0,10019090.158620689,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,410,91,4278.0
0.0,10019106.324137932,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,507,117,4446.0
0.0,10019017.8,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,577,119,4534.0
0.0,10019164.149425287,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,578,129,4534.0
0.0,10019164.149425287,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,617,147,4534.0
0.0,10019164.149425287,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,772,179,4709.0
0.0,10019164.149425287,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,905,181,4709.0
0.0,10019150.103448275,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,909,183,4709.0
0.0,10019150.103448275,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,910,184,4709.0
0.0,10019150.103448275,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,912,186,4709.0
0.0,10020537.257471265,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1128,194,4808.0
0.0,10020308.108045977,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1129,221,4808.0
0.0,10020296.728735631,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1130,223,4808.0
0.0,10020292.636781609,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1385,231,4808.0
0.0,10020292.636781609,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1401,247,4808.0
0.0,10020609.004597701,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1406,252,4808.0
0.0,10020601.009195402,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,1417,260,4808.0
0.0,10020803.087356322,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2164,261,4808.0
0.0,10020811.147126436,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2692,264,4840.0
0.0,10021839.114942528,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2709,268,4840.0
0.0,10023579.537931034,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2819,285,4808.0
0.0,10015799.096551724,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2843,297,4808.0
0.0,10015759.822988506,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2846,336,4808.0
0.0,10017108.016091954,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,2849,337,4808.0
0.0,10016906.24597701,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,3406,342,4808.0
0.0,10011825.60229885,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,3789,344,4817.0
0.0,10012020.08045977,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,4498,355,4817.0
0.0,10012020.08045977,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,4504,356,4817.0
0.0,10011399.432183908,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,4525,357,4817.0
0.0,10010925.689655172,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,4526,360,4817.0
0.0,10010448.954022989,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,4673,361,4817.0
0.0,10009890.972413793,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,4674,382,4817.0
0.0,10011160.733333332,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,5446,387,4813.0
0.0,10008680.075862069,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,5466,391,4813.0
0.0,10008680.774712645,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,5561,415,4813.0
0.0,10008838.411494253,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,5987,453,4813.0
0.0,10008838.411494253,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,5998,476,4813.0
0.0,10008838.411494253,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6002,485,4813.0
0.0,10016570.393103449,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6003,529,4813.0
0.0,10016640.747126436,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6006,532,4813.0
0.0,10014991.91954023,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6211,540,4813.0
0.0,10033172.36091954,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6212,563,4813.0
0.0,10033095.740229884,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6213,595,4813.0
0.0,10033093.183908045,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6214,609,4813.0
0.0,10033267.873563219,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,6215,641,4813.0
0.0,10032212.374712644,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,7719,646,4813.0
0.0,10038025.804597702,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8022,685,4813.0
0.0,10037047.864367817,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8023,691,4813.0
0.0,10037393.850574713,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8024,703,4813.0
0.0,10037173.749425286,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8026,726,4813.0
0.0,10036710.995402299,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8029,745,4813.0
0.0,10036826.328735633,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8057,748,4813.0
0.0,10036826.328735633,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8060,750,4813.0
0.0,10036826.328735633,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8061,756,4813.0
0.0,10036826.328735633,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8311,759,4784.0
0.0,10036826.328735633,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8314,764,4784.0
0.0,10036816.83908046,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8316,767,4784.0
0.0,10036816.83908046,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8485,803,4784.0
0.0,10036848.36091954,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8487,816,4784.0
0.0,10035781.432183908,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8495,835,4784.0
0.0,10036003.620689655,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8504,836,4784.0
0.0,10036000.43908046,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8506,855,4784.0
0.0,10036001.749425286,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8529,860,4787.0
0.0,10036001.749425286,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8547,862,4787.0
0.0,10036001.749425286,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8549,897,4787.0
0.0,10035795.662068965,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8550,909,4787.0
0.0,10035795.662068965,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8700,914,4787.0
0.0,10035811.459770115,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8718,916,4787.0
0.0,10035409.671264367,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8884,917,4787.0
0.0,10034574.572413793,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,8924,922,4787.0
0.0,10034689.340229886,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,9524,948,4809.0
0.0,10034689.340229886,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,9526,967,4809.0
0.0,10034715.845977012,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,9663,971,4809.0
0.0,10034745.524137931,706638706.0,hardest,swap,30,lognormal,asymmetric,3.6,9665,975,4809.0
