violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,generation,iterations,log_iterations,distribution,generation_type,mutation_type,city_size,range
0,0.0,0.0,0.0,0,1823.0,7.508238774678663,uniform,euclidean,random_sampling,30,30.0
0,0.0,0.0,0.0,0,10331.0,9.242904362849446,uniform,euclidean,random_sampling,30,10.0
0,0.0,0.0,0.0,0,268.0,5.5909869805108565,uniform,euclidean,random_sampling,20,60.0
0,0.0,0.0,0.0,0,14139.0,9.556692215591841,uniform,euclidean,random_sampling,30,85.0
0,0.0,0.0,0.0,0,90493.0,11.413027778630203,uniform,euclidean,random_sampling,30,80.0
0,0.0,0.0,0.0,0,446.0,6.100318952020064,uniform,euclidean,random_sampling,20,95.0
0,0.0,0.0,0.0,0,202.0,5.308267697401205,uniform,euclidean,random_sampling,20,25.0
0,0.0,0.0,0.0,0,896.0,6.79794041297493,uniform,euclidean,random_sampling,20,50.0
0,0.0,0.0,0.0,0,149.0,5.003946305945459,uniform,euclidean,random_sampling,20,30.0
0,0.0,0.0,0.0,0,1959.0,7.580189417944541,uniform,euclidean,random_sampling,30,70.0
0,0.0,0.0,0.0,0,456.0,6.1224928095143865,uniform,euclidean,random_sampling,20,80.0
0,0.0,0.0,0.0,0,122.0,4.804021044733257,uniform,euclidean,random_sampling,20,15.0
0,0.0,0.0,0.0,0,2804.0,7.938802248154481,uniform,euclidean,random_sampling,30,35.0
0,0.0,0.0,0.0,0,27852.0,10.234660056062438,uniform,euclidean,random_sampling,30,65.0
0,0.0,0.0,0.0,0,26515.0,10.18546588957123,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,1,157097.0,11.964618727944256,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,2,3441.0,8.14351740579748,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,3,5721.0,8.651898894268529,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,4,19818.0,9.894345894618844,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,5,28896.0,10.271458456216711,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,6,87008.0,11.373755347432198,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,7,28052.0,10.241815209656801,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,8,5660.0,8.641179171197228,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,9,7934.0,8.978912601074276,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,10,31109.0,10.34525244536991,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,11,6138.0,8.722254235179681,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,12,14427.0,9.576856729945773,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,13,35122.0,10.4665829937358,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,14,81528.0,11.30870179850853,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,15,55764.0,10.92888377887298,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,16,121225.0,11.705403601973552,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,17,182960.0,12.117022828696662,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,18,5868.0,8.677269139262872,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,19,26231.0,10.174697196419377,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,20,26515.0,10.18546588957123,uniform,euclidean,random_sampling,30,75.0
0,0.0,0.0,0.0,0,88.0,4.477336814478207,uniform,euclidean,random_sampling,20,45.0
0,0.0,0.0,0.0,0,202.0,5.308267697401205,uniform,euclidean,random_sampling,20,35.0
0,0.0,0.0,0.0,0,95.0,4.553876891600541,uniform,euclidean,random_sampling,20,5.0
0,0.0,0.0,0.0,0,6114.0,8.71833650245078,uniform,euclidean,random_sampling,20,85.0
0,0.0,0.0,0.0,0,264.0,5.575949103146316,uniform,euclidean,random_sampling,30,55.0
0,0.0,0.0,0.0,0,866.0,6.763884908562435,uniform,euclidean,random_sampling,20,90.0
0,0.0,0.0,0.0,0,451.0,6.111467339502679,uniform,euclidean,random_sampling,20,75.0
0,0.0,0.0,0.0,0,1070.0,6.975413927455952,uniform,euclidean,random_sampling,30,45.0
0,0.0,0.0,0.0,0,399.0,5.988961416889864,uniform,euclidean,random_sampling,20,10.0
0,0.0,0.0,0.0,0,3145.0,8.05356916913454,uniform,euclidean,random_sampling,30,20.0
0,0.0,0.0,0.0,0,536.0,6.284134161070802,uniform,euclidean,random_sampling,20,100.0
0,0.0,0.0,0.0,0,30501.0,10.32551474894327,uniform,euclidean,random_sampling,30,50.0
0,0.0,0.0,0.0,0,277.0,5.6240175061873385,uniform,euclidean,random_sampling,20,40.0
0,0.0,0.0,0.0,0,1271.0,7.147559271189454,uniform,euclidean,random_sampling,20,55.0
4115,8338.0,2.0262454434993926,0.16892446633825944,0,428.0,6.059123195581797,uniform,asymmetric,random_sampling,30,5.0
4100,43881.0,10.702682926829269,0.1683087027914614,0,2547.0,7.842671474979457,uniform,asymmetric,random_sampling,30,40.0
1180,21433.0,18.163559322033898,0.17251461988304093,0,80.0,4.382026634673881,uniform,asymmetric,random_sampling,20,65.0
4056,105867.0,26.101331360946745,0.1665024630541872,0,79.0,4.3694478524670215,uniform,asymmetric,random_sampling,30,100.0
4201,18861.0,4.489645322542252,0.17245484400656813,0,245.0,5.501258210544727,uniform,asymmetric,random_sampling,30,15.0
1128,21751.0,19.282801418439718,0.1649122807017544,0,102.0,4.624972813284271,uniform,asymmetric,random_sampling,20,70.0
1063,6057.0,5.698024459078081,0.1554093567251462,0,70.0,4.248495242049359,uniform,asymmetric,random_sampling,20,20.0
4162,101786.0,24.456030754444978,0.17085385878489326,0,1037.0,6.9440872082295275,uniform,asymmetric,random_sampling,30,95.0
3963,89434.0,22.567247035074438,0.1626847290640394,0,2055.0,7.628031126930335,uniform,asymmetric,random_sampling,30,90.0
4091,63237.0,15.457589831337081,0.1679392446633826,0,788.0,6.669498089857879,uniform,asymmetric,random_sampling,30,60.0
4080,33447.0,8.197794117647058,0.16748768472906403,0,327.0,5.7899601708972535,uniform,asymmetric,random_sampling,30,30.0
3950,13009.0,3.2934177215189875,0.1621510673234811,0,233.0,5.4510384535657,uniform,asymmetric,random_sampling,30,10.0
1099,17183.0,15.635122838944495,0.16067251461988305,0,262.0,5.568344503761097,uniform,asymmetric,random_sampling,20,60.0
4038,89354.0,22.128281327389796,0.16576354679802954,0,527.0,6.267200548541362,uniform,asymmetric,random_sampling,30,85.0
4088,82983.0,20.299168297455967,0.167816091954023,0,244.0,5.497168225293202,uniform,asymmetric,random_sampling,30,80.0
1183,29964.0,25.32882502113271,0.172953216374269,0,270.0,5.598421958998375,uniform,asymmetric,random_sampling,20,95.0
1189,8165.0,6.867115222876366,0.17383040935672514,0,99.0,4.59511985013459,uniform,asymmetric,random_sampling,20,25.0
1107,14618.0,13.20505871725384,0.1618421052631579,0,91.0,4.51085950651685,uniform,asymmetric,random_sampling,20,50.0
1217,10048.0,8.256368118323747,0.17792397660818712,0,167.0,5.117993812416755,uniform,asymmetric,random_sampling,20,30.0
4105,74610.0,18.175395858708892,0.16851395730706076,0,371.0,5.916202062607435,uniform,asymmetric,random_sampling,30,70.0
982,19220.0,19.572301425661916,0.14356725146198832,0,100.0,4.605170185988092,uniform,asymmetric,random_sampling,20,80.0
1104,4831.0,4.375905797101449,0.16140350877192983,0,108.0,4.68213122712422,uniform,asymmetric,random_sampling,20,15.0
3981,38419.0,9.650590303943734,0.16342364532019704,0,522.0,6.257667587882639,uniform,asymmetric,random_sampling,30,35.0
3958,66625.0,16.83299646286003,0.16247947454844006,0,30.0,3.4011973816621555,uniform,asymmetric,random_sampling,30,65.0
3910,76876.0,19.661381074168798,0.16050903119868637,0,67.0,4.204692619390966,uniform,asymmetric,random_sampling,30,75.0
1104,12270.0,11.11413043478261,0.16140350877192983,0,78.0,4.356708826689592,uniform,asymmetric,random_sampling,20,45.0
1170,11035.0,9.431623931623932,0.17105263157894737,0,80.0,4.382026634673881,uniform,asymmetric,random_sampling,20,35.0
1082,2071.0,1.9140480591497226,0.158187134502924,0,46.0,3.828641396489095,uniform,asymmetric,random_sampling,20,5.0
1179,26482.0,22.461407972858353,0.1723684210526316,0,23.0,3.1354942159291497,uniform,asymmetric,random_sampling,20,85.0
4101,59717.0,14.56157034869544,0.16834975369458127,0,1703.0,7.440146680662688,uniform,asymmetric,random_sampling,30,55.0
1186,26835.0,22.626475548060707,0.17339181286549707,0,163.0,5.093750200806762,uniform,asymmetric,random_sampling,20,90.0
1044,20056.0,19.21072796934866,0.15263157894736842,0,144.0,4.969813299576001,uniform,asymmetric,random_sampling,20,75.0
4607,58179.0,12.628391578033428,0.18912151067323482,0,459.0,6.129050210060545,uniform,asymmetric,random_sampling,30,45.0
1136,3678.0,3.237676056338028,0.16608187134502925,0,24.0,3.1780538303479458,uniform,asymmetric,random_sampling,20,10.0
3911,21711.0,5.551265660956277,0.16055008210180624,0,807.0,6.693323668269949,uniform,asymmetric,random_sampling,30,20.0
1184,29919.0,25.269425675675677,0.17309941520467836,0,52.0,3.9512437185814275,uniform,asymmetric,random_sampling,20,100.0
3935,49606.0,12.606353240152478,0.1615353037766831,0,726.0,6.587550014824796,uniform,asymmetric,random_sampling,30,50.0
1349,15997.0,11.858413639733136,0.19722222222222222,0,30.0,3.4011973816621555,uniform,asymmetric,random_sampling,20,40.0
3947,27907.0,7.070433240435774,0.1620279146141215,0,1669.0,7.419979923661835,uniform,asymmetric,random_sampling,30,25.0
1109,16393.0,14.781785392245267,0.1621345029239766,0,306.0,5.723585101952381,uniform,asymmetric,random_sampling,20,55.0
2096,902396254.0,430532.5639312977,0.3064327485380117,0,187.0,5.231108616854587,lognormal,symmetric,random_sampling,20,2.0
2050,853555214.0,416368.39707317075,0.2997076023391813,1,462.0,6.135564891081739,lognormal,symmetric,random_sampling,20,2.0
2120,559134802.0,263742.83113207546,0.30994152046783624,2,789.0,6.670766320845874,lognormal,symmetric,random_sampling,20,2.0
2102,3744433010.0,1781366.7982873453,0.3073099415204678,3,349.0,5.855071922202427,lognormal,symmetric,random_sampling,20,2.0
2018,578340426.0,286590.8949454906,0.29502923976608186,4,356.0,5.87493073085203,lognormal,symmetric,random_sampling,20,2.0
2046,802487684.0,392222.71945259045,0.29912280701754385,5,125.0,4.8283137373023015,lognormal,symmetric,random_sampling,20,2.0
2078,1054202972.0,507316.155919153,0.3038011695906433,6,307.0,5.726847747587197,lognormal,symmetric,random_sampling,20,2.0
2002,356971678.0,178307.53146853147,0.29269005847953217,7,86.0,4.454347296253507,lognormal,symmetric,random_sampling,20,2.0
2024,821825646.0,406040.33893280633,0.295906432748538,8,559.0,6.326149473155099,lognormal,symmetric,random_sampling,20,2.0
2108,1555725336.0,738010.1214421253,0.30818713450292395,9,265.0,5.579729825986222,lognormal,symmetric,random_sampling,20,2.0
2076,519669912.0,250322.6936416185,0.30350877192982456,10,496.0,6.206575926724928,lognormal,symmetric,random_sampling,20,2.0
2098,1143719648.0,545147.5919923737,0.3067251461988304,11,633.0,6.450470422144176,lognormal,symmetric,random_sampling,20,2.0
2110,869158394.0,411923.409478673,0.3084795321637427,12,408.0,6.0112671744041615,lognormal,symmetric,random_sampling,20,2.0
2044,631709674.0,309055.61350293545,0.29883040935672517,13,191.0,5.25227342804663,lognormal,symmetric,random_sampling,20,2.0
2050,858906864.0,418978.9580487805,0.2997076023391813,14,338.0,5.823045895483019,lognormal,symmetric,random_sampling,20,2.0
2076,517020876.0,249046.6647398844,0.30350877192982456,15,129.0,4.859812404361672,lognormal,symmetric,random_sampling,20,2.0
2044,336946072.0,164846.41487279843,0.29883040935672517,16,315.0,5.752572638825633,lognormal,symmetric,random_sampling,20,2.0
2032,789135368.0,388354.01968503935,0.2970760233918129,17,760.0,6.633318433280377,lognormal,symmetric,random_sampling,20,2.0
2028,605413366.0,298527.30078895466,0.2964912280701754,18,283.0,5.645446897643238,lognormal,symmetric,random_sampling,20,2.0
2066,1072816306.0,519272.1713455953,0.302046783625731,19,251.0,5.5254529391317835,lognormal,symmetric,random_sampling,20,2.0
2080,1024042764.0,492328.2519230769,0.30409356725146197,20,742.0,6.60934924316738,lognormal,symmetric,random_sampling,20,2.0
2072,1029812554.0,497013.7808880309,0.30292397660818715,21,328.0,5.793013608384144,lognormal,symmetric,random_sampling,20,2.0
2096,1693400752.0,807920.2061068702,0.3064327485380117,22,90.0,4.499809670330265,lognormal,symmetric,random_sampling,20,2.0
2038,763981234.0,374868.1226692836,0.297953216374269,23,996.0,6.903747257584598,lognormal,symmetric,random_sampling,20,2.0
2094,1757104996.0,839114.1337153773,0.306140350877193,24,732.0,6.595780513961311,lognormal,symmetric,random_sampling,20,2.0
2044,470487838.0,230179.95988258318,0.29883040935672517,25,375.0,5.926926025970411,lognormal,symmetric,random_sampling,20,2.0
2024,646744886.0,319537.9871541502,0.295906432748538,26,710.0,6.565264970035361,lognormal,symmetric,random_sampling,20,2.0
2074,666918536.0,321561.49276759883,0.30321637426900583,27,465.0,6.142037405587356,lognormal,symmetric,random_sampling,20,2.0
2048,1071287268.0,523089.486328125,0.2994152046783626,28,225.0,5.41610040220442,lognormal,symmetric,random_sampling,20,2.0
2030,598604518.0,294879.0729064039,0.29678362573099415,29,551.0,6.311734809152915,lognormal,symmetric,random_sampling,20,2.0
2104,889385746.0,422711.8564638783,0.30760233918128654,30,258.0,5.552959584921617,lognormal,symmetric,random_sampling,20,2.0
2060,1033761196.0,501825.8233009709,0.30116959064327486,31,161.0,5.081404364984463,lognormal,symmetric,random_sampling,20,2.0
2040,335347904.0,164386.2274509804,0.2982456140350877,32,172.0,5.147494476813453,lognormal,symmetric,random_sampling,20,2.0
2046,346835848.0,169518.98729227763,0.29912280701754385,33,297.0,5.6937321388027,lognormal,symmetric,random_sampling,20,2.0
2078,513596106.0,247158.85755534167,0.3038011695906433,34,544.0,6.298949246855942,lognormal,symmetric,random_sampling,20,2.0
2072,558580180.0,269585.02895752894,0.30292397660818715,35,212.0,5.356586274672012,lognormal,symmetric,random_sampling,20,2.0
2034,897353082.0,441176.5398230089,0.29736842105263156,36,604.0,6.403574197934815,lognormal,symmetric,random_sampling,20,2.0
2034,814753828.0,400567.2704031465,0.29736842105263156,37,402.0,5.996452088619021,lognormal,symmetric,random_sampling,20,2.0
2072,583303608.0,281517.1853281853,0.30292397660818715,38,385.0,5.953243334287785,lognormal,symmetric,random_sampling,20,2.0
2066,861264660.0,416875.440464666,0.302046783625731,39,841.0,6.734591659972948,lognormal,symmetric,random_sampling,20,2.0
2102,1209116388.0,575221.8782112274,0.3073099415204678,40,159.0,5.0689042022202315,lognormal,symmetric,random_sampling,20,2.0
2036,2083098992.0,1023133.1001964636,0.2976608187134503,41,541.0,6.293419278846481,lognormal,symmetric,random_sampling,20,2.0
2076,365450684.0,176035.97495183043,0.30350877192982456,42,493.0,6.20050917404269,lognormal,symmetric,random_sampling,20,2.0
2066,690025982.0,333991.2787996128,0.302046783625731,43,299.0,5.700443573390687,lognormal,symmetric,random_sampling,20,2.0
2096,609713264.0,290893.7328244275,0.3064327485380117,44,583.0,6.368187186350492,lognormal,symmetric,random_sampling,20,2.0
2048,327562634.0,159942.6923828125,0.2994152046783626,45,1588.0,7.370230641807081,lognormal,symmetric,random_sampling,20,2.0
2050,379712218.0,185225.47219512195,0.2997076023391813,46,660.0,6.492239835020471,lognormal,symmetric,random_sampling,20,2.0
2048,469461576.0,229229.28515625,0.2994152046783626,47,1464.0,7.288927694521257,lognormal,symmetric,random_sampling,20,2.0
2036,1255886070.0,616839.916502947,0.2976608187134503,48,229.0,5.43372200355424,lognormal,symmetric,random_sampling,20,2.0
2092,900313468.0,430360.1663479924,0.30584795321637426,49,154.0,5.0369526024136295,lognormal,symmetric,random_sampling,20,2.0
2068,1552422814.0,750688.0145067698,0.3023391812865497,50,328.0,5.793013608384144,lognormal,symmetric,random_sampling,20,2.0
2078,596502836.0,287056.22521655436,0.3038011695906433,51,622.0,6.432940092739179,lognormal,symmetric,random_sampling,20,2.0
2022,778238646.0,384885.58160237386,0.2956140350877193,52,553.0,6.315358001522335,lognormal,symmetric,random_sampling,20,2.0
2064,463420414.0,224525.39437984495,0.3017543859649123,53,637.0,6.456769655572163,lognormal,symmetric,random_sampling,20,2.0
2042,3229667508.0,1581619.7394711068,0.29853801169590644,54,731.0,6.594413459749778,lognormal,symmetric,random_sampling,20,2.0
2064,1044094016.0,505859.503875969,0.3017543859649123,55,252.0,5.529429087511423,lognormal,symmetric,random_sampling,20,2.0
2050,609758486.0,297443.163902439,0.2997076023391813,56,639.0,6.459904454377535,lognormal,symmetric,random_sampling,20,2.0
2042,383239590.0,187678.5455435847,0.29853801169590644,57,894.0,6.795705775173514,lognormal,symmetric,random_sampling,20,2.0
2090,1580166346.0,756060.4526315789,0.3055555555555556,58,769.0,6.645090969505644,lognormal,symmetric,random_sampling,20,2.0
2014,551139372.0,273654.10724925523,0.29444444444444445,59,276.0,5.62040086571715,lognormal,symmetric,random_sampling,20,2.0
2078,936499160.0,450673.32050048123,0.3038011695906433,60,934.0,6.839476438228843,lognormal,symmetric,random_sampling,20,2.0
2094,2630950492.0,1256423.3486150908,0.306140350877193,61,804.0,6.6895992691789665,lognormal,symmetric,random_sampling,20,2.0
2090,737448128.0,352845.9942583732,0.3055555555555556,62,565.0,6.336825731146441,lognormal,symmetric,random_sampling,20,2.0
2056,720100814.0,350243.58657587547,0.30058479532163745,63,446.0,6.100318952020064,lognormal,symmetric,random_sampling,20,2.0
2104,453068552.0,215336.76425855514,0.30760233918128654,64,227.0,5.424950017481403,lognormal,symmetric,random_sampling,20,2.0
2052,976530994.0,475892.29727095517,0.3,65,435.0,6.075346031088684,lognormal,symmetric,random_sampling,20,2.0
2060,1107240206.0,537495.245631068,0.30116959064327486,66,920.0,6.824373670043086,lognormal,symmetric,random_sampling,20,2.0
2052,650893234.0,317199.43177387916,0.3,67,210.0,5.3471075307174685,lognormal,symmetric,random_sampling,20,2.0
2004,725376266.0,361964.2045908184,0.2929824561403509,68,168.0,5.123963979403259,lognormal,symmetric,random_sampling,20,2.0
2044,626555234.0,306533.8718199609,0.29883040935672517,69,279.0,5.631211781821365,lognormal,symmetric,random_sampling,20,2.0
2028,681122112.0,335859.0295857988,0.2964912280701754,70,849.0,6.744059186311348,lognormal,symmetric,random_sampling,20,2.0
2070,1439146300.0,695239.7584541063,0.3026315789473684,71,585.0,6.371611847231857,lognormal,symmetric,random_sampling,20,2.0
2064,1217489590.0,589868.9874031008,0.3017543859649123,72,148.0,4.997212273764115,lognormal,symmetric,random_sampling,20,2.0
2090,671578288.0,321329.32440191385,0.3055555555555556,73,545.0,6.300785794663244,lognormal,symmetric,random_sampling,20,2.0
2022,649905180.0,321417.00296735903,0.2956140350877193,74,532.0,6.2766434893416445,lognormal,symmetric,random_sampling,20,2.0
2044,863288736.0,422352.61056751467,0.29883040935672517,75,360.0,5.886104031450156,lognormal,symmetric,random_sampling,20,2.0
2090,778762992.0,372613.87177033495,0.3055555555555556,76,717.0,6.57507584059962,lognormal,symmetric,random_sampling,20,2.0
2054,892021548.0,434285.07692307694,0.3002923976608187,77,228.0,5.429345628954441,lognormal,symmetric,random_sampling,20,2.0
2046,916803390.0,448095.49853372434,0.29912280701754385,78,70.0,4.248495242049359,lognormal,symmetric,random_sampling,20,2.0
2106,809717584.0,384481.2839506173,0.3078947368421053,79,1652.0,7.409741954080923,lognormal,symmetric,random_sampling,20,2.0
2052,789304058.0,384651.10038986354,0.3,80,446.0,6.100318952020064,lognormal,symmetric,random_sampling,20,2.0
2028,861870898.0,424985.64990138065,0.2964912280701754,81,530.0,6.272877006546167,lognormal,symmetric,random_sampling,20,2.0
2092,472793526.0,226000.7294455067,0.30584795321637426,82,967.0,6.874198495453294,lognormal,symmetric,random_sampling,20,2.0
