Generation,Iterations,Configuration
2839,372,uniform_euclidean_wouter_20
2840,357,uniform_euclidean_wouter_20
2841,318,uniform_euclidean_wouter_20
2842,410,uniform_euclidean_wouter_20
2843,410,uniform_euclidean_wouter_20
2844,414,uniform_euclidean_wouter_20
2845,414,uniform_euclidean_wouter_20
2846,414,uniform_euclidean_wouter_20
2847,422,uniform_euclidean_wouter_20
2848,422,uniform_euclidean_wouter_20
2849,476,uniform_euclidean_wouter_20
2850,458,uniform_euclidean_wouter_20
2851,458,uniform_euclidean_wouter_20
2852,458,uniform_euclidean_wouter_20
2853,458,uniform_euclidean_wouter_20
2854,458,uniform_euclidean_wouter_20
2855,458,uniform_euclidean_wouter_20
2856,458,uniform_euclidean_wouter_20
2857,458,uniform_euclidean_wouter_20
2858,564,uniform_euclidean_wouter_20
2859,564,uniform_euclidean_wouter_20
2860,564,uniform_euclidean_wouter_20
2861,564,uniform_euclidean_wouter_20
2862,564,uniform_euclidean_wouter_20
2863,558,uniform_euclidean_wouter_20
2864,558,uniform_euclidean_wouter_20
2865,476,uniform_euclidean_wouter_20
2866,461,uniform_euclidean_wouter_20
2867,440,uniform_euclidean_wouter_20
2868,440,uniform_euclidean_wouter_20
2869,440,uniform_euclidean_wouter_20
2870,387,uniform_euclidean_wouter_20
2871,357,uniform_euclidean_wouter_20
2872,357,uniform_euclidean_wouter_20
2873,357,uniform_euclidean_wouter_20
2874,250,uniform_euclidean_wouter_20
2875,292,uniform_euclidean_wouter_20
2876,292,uniform_euclidean_wouter_20
2877,292,uniform_euclidean_wouter_20
2878,290,uniform_euclidean_wouter_20
2879,290,uniform_euclidean_wouter_20
2880,291,uniform_euclidean_wouter_20
2881,291,uniform_euclidean_wouter_20
2882,291,uniform_euclidean_wouter_20
2883,291,uniform_euclidean_wouter_20
2884,291,uniform_euclidean_wouter_20
2885,291,uniform_euclidean_wouter_20
2886,291,uniform_euclidean_wouter_20
2887,291,uniform_euclidean_wouter_20
2888,287,uniform_euclidean_wouter_20
2889,113,uniform_euclidean_wouter_20
2890,113,uniform_euclidean_wouter_20
2891,113,uniform_euclidean_wouter_20
2892,129,uniform_euclidean_wouter_20
2893,129,uniform_euclidean_wouter_20
2894,129,uniform_euclidean_wouter_20
2895,309,uniform_euclidean_wouter_20
2896,309,uniform_euclidean_wouter_20
2897,306,uniform_euclidean_wouter_20
2898,306,uniform_euclidean_wouter_20
2899,300,uniform_euclidean_wouter_20
2900,300,uniform_euclidean_wouter_20
2901,300,uniform_euclidean_wouter_20
2902,300,uniform_euclidean_wouter_20
2903,518,uniform_euclidean_wouter_20
2904,490,uniform_euclidean_wouter_20
2905,490,uniform_euclidean_wouter_20
2906,490,uniform_euclidean_wouter_20
2907,311,uniform_euclidean_wouter_20
2908,311,uniform_euclidean_wouter_20
2909,311,uniform_euclidean_wouter_20
2910,311,uniform_euclidean_wouter_20
2911,311,uniform_euclidean_wouter_20
2912,311,uniform_euclidean_wouter_20
2913,433,uniform_euclidean_wouter_20
2914,444,uniform_euclidean_wouter_20
2915,434,uniform_euclidean_wouter_20
2916,459,uniform_euclidean_wouter_20
2917,461,uniform_euclidean_wouter_20
2918,235,uniform_euclidean_wouter_20
2919,227,uniform_euclidean_wouter_20
2920,237,uniform_euclidean_wouter_20
2921,212,uniform_euclidean_wouter_20
2922,212,uniform_euclidean_wouter_20
2923,212,uniform_euclidean_wouter_20
2924,211,uniform_euclidean_wouter_20
2925,211,uniform_euclidean_wouter_20
2926,543,uniform_euclidean_wouter_20
2927,546,uniform_euclidean_wouter_20
2928,464,uniform_euclidean_wouter_20
2929,464,uniform_euclidean_wouter_20
2930,464,uniform_euclidean_wouter_20
2931,464,uniform_euclidean_wouter_20
2932,375,uniform_euclidean_wouter_20
2933,375,uniform_euclidean_wouter_20
2934,375,uniform_euclidean_wouter_20
2935,237,uniform_euclidean_wouter_20
2936,237,uniform_euclidean_wouter_20
2937,219,uniform_euclidean_wouter_20
2938,219,uniform_euclidean_wouter_20
2939,48,uniform_euclidean_wouter_20
2940,392,uniform_euclidean_wouter_20
2941,392,uniform_euclidean_wouter_20
2942,382,uniform_euclidean_wouter_20
2943,382,uniform_euclidean_wouter_20
2944,198,uniform_euclidean_wouter_20
2945,187,uniform_euclidean_wouter_20
2946,226,uniform_euclidean_wouter_20
2947,226,uniform_euclidean_wouter_20
2948,179,uniform_euclidean_wouter_20
2949,313,uniform_euclidean_wouter_20
2950,313,uniform_euclidean_wouter_20
2951,150,uniform_euclidean_wouter_20
2952,150,uniform_euclidean_wouter_20
2953,214,uniform_euclidean_wouter_20
2954,181,uniform_euclidean_wouter_20
2955,181,uniform_euclidean_wouter_20
2956,181,uniform_euclidean_wouter_20
2957,227,uniform_euclidean_wouter_20
2958,227,uniform_euclidean_wouter_20
2959,234,uniform_euclidean_wouter_20
2960,234,uniform_euclidean_wouter_20
2961,234,uniform_euclidean_wouter_20
2962,234,uniform_euclidean_wouter_20
2963,234,uniform_euclidean_wouter_20
2964,234,uniform_euclidean_wouter_20
2965,234,uniform_euclidean_wouter_20
2966,226,uniform_euclidean_wouter_20
2967,226,uniform_euclidean_wouter_20
2968,226,uniform_euclidean_wouter_20
2969,226,uniform_euclidean_wouter_20
2970,226,uniform_euclidean_wouter_20
2971,226,uniform_euclidean_wouter_20
2972,226,uniform_euclidean_wouter_20
2973,226,uniform_euclidean_wouter_20
2974,116,uniform_euclidean_wouter_20
2975,116,uniform_euclidean_wouter_20
2976,116,uniform_euclidean_wouter_20
2977,312,uniform_euclidean_wouter_20
2978,312,uniform_euclidean_wouter_20
2979,313,uniform_euclidean_wouter_20
2980,248,uniform_euclidean_wouter_20
2981,429,uniform_euclidean_wouter_20
2982,438,uniform_euclidean_wouter_20
2983,454,uniform_euclidean_wouter_20
2984,444,uniform_euclidean_wouter_20
2985,444,uniform_euclidean_wouter_20
2986,444,uniform_euclidean_wouter_20
2987,444,uniform_euclidean_wouter_20
2988,453,uniform_euclidean_wouter_20
2989,453,uniform_euclidean_wouter_20
2990,453,uniform_euclidean_wouter_20
2991,397,uniform_euclidean_wouter_20
2992,391,uniform_euclidean_wouter_20
2993,387,uniform_euclidean_wouter_20
2994,386,uniform_euclidean_wouter_20
2995,386,uniform_euclidean_wouter_20
2996,386,uniform_euclidean_wouter_20
2997,386,uniform_euclidean_wouter_20
2998,386,uniform_euclidean_wouter_20
2999,386,uniform_euclidean_wouter_20
3000,385,uniform_euclidean_wouter_20
3001,385,uniform_euclidean_wouter_20
3002,178,uniform_euclidean_wouter_20
3003,178,uniform_euclidean_wouter_20
3004,178,uniform_euclidean_wouter_20
3005,184,uniform_euclidean_wouter_20
3006,205,uniform_euclidean_wouter_20
3007,205,uniform_euclidean_wouter_20
3008,205,uniform_euclidean_wouter_20
3009,205,uniform_euclidean_wouter_20
3010,224,uniform_euclidean_wouter_20
3011,290,uniform_euclidean_wouter_20
3012,292,uniform_euclidean_wouter_20
3013,292,uniform_euclidean_wouter_20
3014,270,uniform_euclidean_wouter_20
3015,145,uniform_euclidean_wouter_20
3016,195,uniform_euclidean_wouter_20
3017,1330,uniform_euclidean_wouter_20
3018,427,uniform_euclidean_wouter_20
3019,413,uniform_euclidean_wouter_20
3020,413,uniform_euclidean_wouter_20
3021,419,uniform_euclidean_wouter_20
3022,419,uniform_euclidean_wouter_20
3023,730,uniform_euclidean_wouter_20
3024,730,uniform_euclidean_wouter_20
3025,792,uniform_euclidean_wouter_20
3026,792,uniform_euclidean_wouter_20
3027,1005,uniform_euclidean_wouter_20
3028,1382,uniform_euclidean_wouter_20
3029,1382,uniform_euclidean_wouter_20
3030,1382,uniform_euclidean_wouter_20
3031,985,uniform_euclidean_wouter_20
3032,985,uniform_euclidean_wouter_20
3033,985,uniform_euclidean_wouter_20
3034,985,uniform_euclidean_wouter_20
3035,644,uniform_euclidean_wouter_20
3036,642,uniform_euclidean_wouter_20
3037,643,uniform_euclidean_wouter_20
3038,537,uniform_euclidean_wouter_20
3039,435,uniform_euclidean_wouter_20
3040,435,uniform_euclidean_wouter_20
3041,435,uniform_euclidean_wouter_20
3042,435,uniform_euclidean_wouter_20
3043,435,uniform_euclidean_wouter_20
3044,345,uniform_euclidean_wouter_20
3045,352,uniform_euclidean_wouter_20
3046,352,uniform_euclidean_wouter_20
3047,352,uniform_euclidean_wouter_20
3048,345,uniform_euclidean_wouter_20
3049,345,uniform_euclidean_wouter_20
3050,345,uniform_euclidean_wouter_20
3051,344,uniform_euclidean_wouter_20
3052,344,uniform_euclidean_wouter_20
3053,344,uniform_euclidean_wouter_20
3054,344,uniform_euclidean_wouter_20
3055,357,uniform_euclidean_wouter_20
3056,924,uniform_euclidean_wouter_20
3057,1010,uniform_euclidean_wouter_20
3058,1000,uniform_euclidean_wouter_20
3059,1001,uniform_euclidean_wouter_20
3060,1001,uniform_euclidean_wouter_20
3061,1002,uniform_euclidean_wouter_20
3062,1002,uniform_euclidean_wouter_20
3063,988,uniform_euclidean_wouter_20
3064,988,uniform_euclidean_wouter_20
3065,1002,uniform_euclidean_wouter_20
3066,1002,uniform_euclidean_wouter_20
3067,533,uniform_euclidean_wouter_20
3068,661,uniform_euclidean_wouter_20
3069,652,uniform_euclidean_wouter_20
3070,1402,uniform_euclidean_wouter_20
3071,1422,uniform_euclidean_wouter_20
3072,1092,uniform_euclidean_wouter_20
3073,1092,uniform_euclidean_wouter_20
3074,828,uniform_euclidean_wouter_20
3075,828,uniform_euclidean_wouter_20
3076,828,uniform_euclidean_wouter_20
3077,828,uniform_euclidean_wouter_20
3078,1099,uniform_euclidean_wouter_20
3079,1099,uniform_euclidean_wouter_20
3080,1019,uniform_euclidean_wouter_20
3081,1530,uniform_euclidean_wouter_20
3082,1530,uniform_euclidean_wouter_20
3083,1530,uniform_euclidean_wouter_20
3084,1530,uniform_euclidean_wouter_20
3085,1349,uniform_euclidean_wouter_20
3086,1358,uniform_euclidean_wouter_20
3087,1358,uniform_euclidean_wouter_20
3088,1358,uniform_euclidean_wouter_20
3089,753,uniform_euclidean_wouter_20
3090,753,uniform_euclidean_wouter_20
3091,753,uniform_euclidean_wouter_20
3092,753,uniform_euclidean_wouter_20
3093,753,uniform_euclidean_wouter_20
3094,753,uniform_euclidean_wouter_20
3095,753,uniform_euclidean_wouter_20
3096,753,uniform_euclidean_wouter_20
3097,753,uniform_euclidean_wouter_20
3098,491,uniform_euclidean_wouter_20
3099,643,uniform_euclidean_wouter_20
3100,643,uniform_euclidean_wouter_20
3101,643,uniform_euclidean_wouter_20
3102,643,uniform_euclidean_wouter_20
3103,467,uniform_euclidean_wouter_20
3104,467,uniform_euclidean_wouter_20
3105,443,uniform_euclidean_wouter_20
3106,446,uniform_euclidean_wouter_20
3107,446,uniform_euclidean_wouter_20
3108,446,uniform_euclidean_wouter_20
3109,275,uniform_euclidean_wouter_20
3110,308,uniform_euclidean_wouter_20
3111,234,uniform_euclidean_wouter_20
3112,330,uniform_euclidean_wouter_20
3113,257,uniform_euclidean_wouter_20
3114,290,uniform_euclidean_wouter_20
3115,430,uniform_euclidean_wouter_20
3116,430,uniform_euclidean_wouter_20
3117,430,uniform_euclidean_wouter_20
3118,430,uniform_euclidean_wouter_20
3119,435,uniform_euclidean_wouter_20
3120,408,uniform_euclidean_wouter_20
3121,293,uniform_euclidean_wouter_20
3122,293,uniform_euclidean_wouter_20
3123,293,uniform_euclidean_wouter_20
3124,293,uniform_euclidean_wouter_20
3125,388,uniform_euclidean_wouter_20
3126,400,uniform_euclidean_wouter_20
3127,318,uniform_euclidean_wouter_20
3128,325,uniform_euclidean_wouter_20
3129,326,uniform_euclidean_wouter_20
3130,326,uniform_euclidean_wouter_20
3131,307,uniform_euclidean_wouter_20
3132,383,uniform_euclidean_wouter_20
3133,398,uniform_euclidean_wouter_20
3134,501,uniform_euclidean_wouter_20
3135,510,uniform_euclidean_wouter_20
3136,1085,uniform_euclidean_wouter_20
3137,1085,uniform_euclidean_wouter_20
3138,1126,uniform_euclidean_wouter_20
3139,847,uniform_euclidean_wouter_20
3140,624,uniform_euclidean_wouter_20
3141,624,uniform_euclidean_wouter_20
3142,624,uniform_euclidean_wouter_20
3143,624,uniform_euclidean_wouter_20
3144,427,uniform_euclidean_wouter_20
3145,427,uniform_euclidean_wouter_20
3146,427,uniform_euclidean_wouter_20
3147,427,uniform_euclidean_wouter_20
3148,231,uniform_euclidean_wouter_20
3149,231,uniform_euclidean_wouter_20
3150,805,uniform_euclidean_wouter_20
3151,805,uniform_euclidean_wouter_20
3152,805,uniform_euclidean_wouter_20
3153,168,uniform_euclidean_wouter_20
3154,168,uniform_euclidean_wouter_20
3155,168,uniform_euclidean_wouter_20
3156,168,uniform_euclidean_wouter_20
3157,168,uniform_euclidean_wouter_20
3158,168,uniform_euclidean_wouter_20
3159,252,uniform_euclidean_wouter_20
3160,252,uniform_euclidean_wouter_20
3161,252,uniform_euclidean_wouter_20
3162,247,uniform_euclidean_wouter_20
3163,247,uniform_euclidean_wouter_20
3164,247,uniform_euclidean_wouter_20
3165,235,uniform_euclidean_wouter_20
3166,235,uniform_euclidean_wouter_20
3167,247,uniform_euclidean_wouter_20
3168,247,uniform_euclidean_wouter_20
3169,247,uniform_euclidean_wouter_20
3170,247,uniform_euclidean_wouter_20
3171,237,uniform_euclidean_wouter_20
3172,237,uniform_euclidean_wouter_20
3173,237,uniform_euclidean_wouter_20
3174,237,uniform_euclidean_wouter_20
3175,237,uniform_euclidean_wouter_20
3176,237,uniform_euclidean_wouter_20
3177,237,uniform_euclidean_wouter_20
3178,227,uniform_euclidean_wouter_20
3179,361,uniform_euclidean_wouter_20
3180,392,uniform_euclidean_wouter_20
3181,392,uniform_euclidean_wouter_20
3182,392,uniform_euclidean_wouter_20
3183,392,uniform_euclidean_wouter_20
3184,469,uniform_euclidean_wouter_20
3185,438,uniform_euclidean_wouter_20
3186,374,uniform_euclidean_wouter_20
3187,361,uniform_euclidean_wouter_20
3188,361,uniform_euclidean_wouter_20
3189,257,uniform_euclidean_wouter_20
3190,257,uniform_euclidean_wouter_20
3191,259,uniform_euclidean_wouter_20
3192,259,uniform_euclidean_wouter_20
3193,259,uniform_euclidean_wouter_20
3194,626,uniform_euclidean_wouter_20
3195,552,uniform_euclidean_wouter_20
3196,357,uniform_euclidean_wouter_20
3197,357,uniform_euclidean_wouter_20
3198,419,uniform_euclidean_wouter_20
3199,423,uniform_euclidean_wouter_20
3200,423,uniform_euclidean_wouter_20
3201,501,uniform_euclidean_wouter_20
3202,501,uniform_euclidean_wouter_20
3203,501,uniform_euclidean_wouter_20
3204,501,uniform_euclidean_wouter_20
3205,501,uniform_euclidean_wouter_20
3206,322,uniform_euclidean_wouter_20
3207,322,uniform_euclidean_wouter_20
3208,322,uniform_euclidean_wouter_20
3209,322,uniform_euclidean_wouter_20
3210,322,uniform_euclidean_wouter_20
3211,368,uniform_euclidean_wouter_20
3212,368,uniform_euclidean_wouter_20
3213,243,uniform_euclidean_wouter_20
3214,389,uniform_euclidean_wouter_20
3215,391,uniform_euclidean_wouter_20
3216,234,uniform_euclidean_wouter_20
3217,503,uniform_euclidean_wouter_20
3218,503,uniform_euclidean_wouter_20
3219,662,uniform_euclidean_wouter_20
3220,662,uniform_euclidean_wouter_20
3221,662,uniform_euclidean_wouter_20
3222,254,uniform_euclidean_wouter_20
3223,250,uniform_euclidean_wouter_20
3224,218,uniform_euclidean_wouter_20
3225,267,uniform_euclidean_wouter_20
3226,194,uniform_euclidean_wouter_20
3227,281,uniform_euclidean_wouter_20
3228,281,uniform_euclidean_wouter_20
3229,351,uniform_euclidean_wouter_20
3230,328,uniform_euclidean_wouter_20
3231,328,uniform_euclidean_wouter_20
3232,328,uniform_euclidean_wouter_20
3233,328,uniform_euclidean_wouter_20
3234,328,uniform_euclidean_wouter_20
3235,314,uniform_euclidean_wouter_20
3236,255,uniform_euclidean_wouter_20
3237,255,uniform_euclidean_wouter_20
3238,391,uniform_euclidean_wouter_20
3239,391,uniform_euclidean_wouter_20
3240,468,uniform_euclidean_wouter_20
3241,468,uniform_euclidean_wouter_20
3242,468,uniform_euclidean_wouter_20
3243,420,uniform_euclidean_wouter_20
3244,388,uniform_euclidean_wouter_20
3245,468,uniform_euclidean_wouter_20
3246,231,uniform_euclidean_wouter_20
3247,231,uniform_euclidean_wouter_20
3248,231,uniform_euclidean_wouter_20
3249,231,uniform_euclidean_wouter_20
3250,342,uniform_euclidean_wouter_20
3251,342,uniform_euclidean_wouter_20
3252,562,uniform_euclidean_wouter_20
3253,562,uniform_euclidean_wouter_20
3254,348,uniform_euclidean_wouter_20
3255,348,uniform_euclidean_wouter_20
3256,348,uniform_euclidean_wouter_20
3257,348,uniform_euclidean_wouter_20
3258,348,uniform_euclidean_wouter_20
3259,348,uniform_euclidean_wouter_20
3260,380,uniform_euclidean_wouter_20
3261,380,uniform_euclidean_wouter_20
3262,380,uniform_euclidean_wouter_20
3263,380,uniform_euclidean_wouter_20
3264,380,uniform_euclidean_wouter_20
3265,380,uniform_euclidean_wouter_20
3266,380,uniform_euclidean_wouter_20
3267,380,uniform_euclidean_wouter_20
3268,210,uniform_euclidean_wouter_20
3269,210,uniform_euclidean_wouter_20
3270,208,uniform_euclidean_wouter_20
3271,208,uniform_euclidean_wouter_20
3272,208,uniform_euclidean_wouter_20
3273,208,uniform_euclidean_wouter_20
3274,160,uniform_euclidean_wouter_20
3275,160,uniform_euclidean_wouter_20
3276,147,uniform_euclidean_wouter_20
3277,94,uniform_euclidean_wouter_20
3278,94,uniform_euclidean_wouter_20
3279,94,uniform_euclidean_wouter_20
3280,139,uniform_euclidean_wouter_20
3281,139,uniform_euclidean_wouter_20
3282,139,uniform_euclidean_wouter_20
3283,139,uniform_euclidean_wouter_20
3284,139,uniform_euclidean_wouter_20
3285,139,uniform_euclidean_wouter_20
3286,139,uniform_euclidean_wouter_20
3287,139,uniform_euclidean_wouter_20
3288,139,uniform_euclidean_wouter_20
3289,139,uniform_euclidean_wouter_20
3290,139,uniform_euclidean_wouter_20
3291,139,uniform_euclidean_wouter_20
3292,139,uniform_euclidean_wouter_20
3293,172,uniform_euclidean_wouter_20
3294,172,uniform_euclidean_wouter_20
3295,172,uniform_euclidean_wouter_20
3296,172,uniform_euclidean_wouter_20
3297,172,uniform_euclidean_wouter_20
3298,80,uniform_euclidean_wouter_20
3299,80,uniform_euclidean_wouter_20
3300,80,uniform_euclidean_wouter_20
3301,80,uniform_euclidean_wouter_20
3302,80,uniform_euclidean_wouter_20
3303,89,uniform_euclidean_wouter_20
3304,89,uniform_euclidean_wouter_20
3305,89,uniform_euclidean_wouter_20
3306,89,uniform_euclidean_wouter_20
3307,89,uniform_euclidean_wouter_20
3308,89,uniform_euclidean_wouter_20
3309,89,uniform_euclidean_wouter_20
3310,89,uniform_euclidean_wouter_20
3311,89,uniform_euclidean_wouter_20
3312,89,uniform_euclidean_wouter_20
3313,89,uniform_euclidean_wouter_20
3314,89,uniform_euclidean_wouter_20
3315,89,uniform_euclidean_wouter_20
3316,201,uniform_euclidean_wouter_20
3317,201,uniform_euclidean_wouter_20
3318,201,uniform_euclidean_wouter_20
3319,201,uniform_euclidean_wouter_20
3320,148,uniform_euclidean_wouter_20
3321,105,uniform_euclidean_wouter_20
3322,110,uniform_euclidean_wouter_20
3323,110,uniform_euclidean_wouter_20
3324,110,uniform_euclidean_wouter_20
3325,110,uniform_euclidean_wouter_20
3326,116,uniform_euclidean_wouter_20
3327,170,uniform_euclidean_wouter_20
3328,170,uniform_euclidean_wouter_20
3329,170,uniform_euclidean_wouter_20
3330,170,uniform_euclidean_wouter_20
3331,355,uniform_euclidean_wouter_20
3332,343,uniform_euclidean_wouter_20
3333,343,uniform_euclidean_wouter_20
3334,343,uniform_euclidean_wouter_20
3335,371,uniform_euclidean_wouter_20
3336,363,uniform_euclidean_wouter_20
3337,363,uniform_euclidean_wouter_20
3338,436,uniform_euclidean_wouter_20
3339,351,uniform_euclidean_wouter_20
3340,351,uniform_euclidean_wouter_20
3341,414,uniform_euclidean_wouter_20
3342,414,uniform_euclidean_wouter_20
3343,376,uniform_euclidean_wouter_20
3344,371,uniform_euclidean_wouter_20
3345,371,uniform_euclidean_wouter_20
3346,458,uniform_euclidean_wouter_20
3347,608,uniform_euclidean_wouter_20
3348,437,uniform_euclidean_wouter_20
3349,437,uniform_euclidean_wouter_20
3350,437,uniform_euclidean_wouter_20
3351,424,uniform_euclidean_wouter_20
3352,424,uniform_euclidean_wouter_20
3353,424,uniform_euclidean_wouter_20
3354,424,uniform_euclidean_wouter_20
3355,424,uniform_euclidean_wouter_20
3356,370,uniform_euclidean_wouter_20
3357,456,uniform_euclidean_wouter_20
