file,floatingpoint/integer,iterations,optimal tour,optimal tour length
48cities_avg10_std38_5,floatingpoint,1549,[(39 38) (12 6) (4 24) (1 41) (42 37) (8 17) (28 12) (23 21) (9 44) (2 16) (37 25) (41 29) (31 42) (13 39) (21 31) (7 14) (30 43) (44 23) (47 9) (6 26) (32 30) (45 1) (20 13) (36 32) (15 34) (25 40) (33 46) (5 45) (22 36) (43 7) (35 4) (0 19) (14 11) (17 2) (34 35) (26 33) (27 5) (38 3) (11 18) (19 10) (40 20) (16 28) (18 8) (29 47) (24 22) (3 0) (10 15) (46 27)],0.0007109033389578142
48cities_avg10_std38_33,integer,321,[(46 43) (44 45) (43 35) (42 44) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 16) (34 36) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 8) (15 17) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 0) (7 9) (6 7) (5 6) (4 5) (3 4) (2 1) (1 3) (0 2) (45 47) (47 46)],0.0
48cities_avg10_std38_33,floatingpoint,729,[(6 22) (20 41) (11 1) (8 39) (10 30) (17 11) (39 17) (42 46) (15 35) (38 36) (21 24) (25 16) (9 21) (3 37) (45 31) (47 18) (1 13) (31 20) (24 27) (30 47) (41 8) (4 2) (46 5) (12 25) (7 19) (43 38) (33 29) (28 32) (27 28) (29 43) (0 34) (35 40) (36 15) (2 12) (40 42) (23 45) (5 9) (34 3) (22 4) (26 33) (44 14) (13 6) (16 10) (37 23) (19 44) (18 26) (14 0) (32 7)],0.00063594590013233
48cities_avg10_std38_14,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 34) (40 42) (39 40) (38 39) (37 38) (36 37) (35 36) (34 31) (33 35) (32 33) (31 16) (30 32) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 0) (17 19) (16 18) (15 17) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 2) (2 4) (1 3) (0 1) (46 47) (47 41)],0.0
48cities_avg10_std38_14,floatingpoint,2412,[(31 9) (20 7) (33 39) (14 18) (18 2) (37 17) (34 1) (12 28) (4 10) (3 38) (2 26) (26 36) (1 37) (38 29) (27 3) (29 33) (19 31) (46 43) (47 19) (9 0) (0 44) (21 16) (42 40) (30 5) (8 6) (24 30) (5 32) (28 25) (17 42) (11 8) (45 23) (44 11) (22 34) (43 22) (13 12) (40 27) (23 21) (25 47) (35 15) (36 41) (15 45) (41 35) (32 14) (6 20) (16 4) (39 13) (7 24) (10 46)],0.0006485986737130298
48cities_avg10_std38_8,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 34) (34 36) (33 35) (32 29) (31 33) (30 31) (29 22) (28 30) (27 28) (26 27) (25 26) (24 25) (23 24) (22 13) (21 23) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 10) (12 14) (11 12) (10 9) (9 3) (8 11) (7 8) (6 7) (5 6) (4 5) (3 2) (2 0) (1 4) (0 1) (46 47) (47 32)],0.0
48cities_avg10_std38_8,floatingpoint,7593,[(26 8) (27 28) (31 2) (8 45) (7 36) (28 25) (12 38) (41 26) (43 18) (5 24) (47 27) (25 14) (13 0) (46 15) (17 7) (30 12) (42 22) (36 4) (6 11) (35 32) (3 13) (1 6) (9 39) (34 16) (38 31) (14 34) (33 19) (37 47) (23 35) (11 30) (20 42) (10 44) (40 20) (22 41) (44 37) (2 17) (32 3) (18 46) (4 5) (16 21) (0 9) (15 29) (29 33) (21 1) (24 23) (19 40) (39 43) (45 10)],0.0005920989170165572
48cities_avg10_std38_43,integer,321,[(45 46) (44 45) (43 44) (42 29) (41 43) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 28) (28 22) (27 30) (26 27) (25 26) (24 25) (23 24) (22 20) (21 23) (20 13) (19 21) (18 19) (17 18) (16 17) (15 16) (14 15) (13 2) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 42)],0.0
48cities_avg10_std38_43,floatingpoint,2890,[(33 28) (5 29) (2 7) (47 14) (38 32) (28 20) (43 17) (17 10) (34 13) (10 24) (27 18) (4 11) (8 35) (36 46) (12 19) (23 21) (20 42) (37 4) (3 38) (26 12) (40 2) (35 44) (7 5) (11 26) (41 36) (22 8) (25 1) (42 27) (9 3) (13 40) (14 16) (45 47) (46 22) (29 30) (6 33) (30 45) (24 15) (19 43) (0 9) (18 37) (15 34) (1 41) (32 6) (31 25) (21 0) (44 39) (16 31) (39 23)],0.0005049152011257989
48cities_avg10_std38_12,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 33) (37 39) (36 37) (35 36) (34 35) (33 23) (32 34) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 8) (22 24) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 4) (7 9) (6 7) (5 6) (4 2) (3 5) (2 0) (1 3) (0 1) (46 47) (47 38)],0.0
48cities_avg10_std38_12,floatingpoint,1261,[(5 14) (20 30) (4 10) (24 7) (0 46) (30 19) (28 37) (1 35) (39 15) (40 41) (12 31) (13 39) (43 5) (10 42) (45 6) (37 1) (31 20) (46 3) (15 33) (38 2) (21 22) (22 9) (14 32) (17 27) (36 26) (19 23) (26 29) (18 44) (27 0) (3 12) (9 43) (32 24) (35 18) (11 13) (33 38) (47 28) (34 4) (2 21) (8 47) (7 45) (23 11) (16 40) (41 25) (42 36) (44 17) (6 16) (25 34) (29 8)],0.0004957143324977433
48cities_avg10_std38_32,integer,321,[(45 47) (44 45) (43 44) (42 27) (41 43) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 25) (26 28) (25 9) (24 26) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 7) (8 2) (7 8) (6 10) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 42) (47 46)],0.0
48cities_avg10_std38_32,floatingpoint,3669,[(30 13) (35 12) (9 35) (8 24) (13 23) (22 28) (15 39) (19 44) (34 19) (14 11) (27 45) (25 41) (29 15) (1 3) (43 37) (10 1) (12 38) (38 40) (41 10) (46 26) (45 25) (3 43) (5 9) (7 4) (42 34) (11 6) (24 0) (20 7) (17 22) (16 30) (31 29) (32 14) (40 8) (37 16) (28 46) (33 27) (0 18) (6 31) (26 32) (2 42) (21 5) (4 33) (44 21) (47 36) (18 17) (23 2) (36 20) (39 47)],0.0004503523190121357
48cities_avg10_std38_7,integer,321,[(46 47) (44 43) (43 38) (42 45) (41 42) (40 41) (39 40) (38 35) (37 39) (36 37) (35 26) (34 36) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 20) (25 27) (24 25) (23 24) (22 23) (21 22) (20 17) (19 21) (18 19) (17 8) (16 18) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 2) (7 9) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (45 46) (47 44)],0.0
48cities_avg10_std38_7,floatingpoint,549,[(23 2) (39 24) (28 45) (30 44) (34 27) (43 34) (2 36) (8 5) (46 25) (18 12) (20 17) (21 42) (9 29) (22 0) (27 39) (15 38) (44 11) (1 28) (5 22) (38 18) (7 1) (17 16) (25 6) (10 40) (24 14) (3 43) (14 8) (13 37) (40 3) (42 20) (36 31) (47 19) (0 13) (37 7) (31 46) (29 47) (35 4) (6 26) (32 10) (12 33) (19 41) (26 15) (4 21) (41 35) (16 23) (45 30) (11 9) (33 32)],0.0004981571471774433
48cities_avg10_std38_2,integer,321,[(44 45) (47 46) (43 38) (42 44) (41 42) (40 41) (39 40) (38 34) (37 39) (36 37) (35 36) (34 32) (33 35) (32 16) (31 33) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 11) (15 17) (14 15) (13 14) (12 13) (11 0) (10 12) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 2) (2 4) (1 3) (0 1) (45 47) (46 43)],0.0
48cities_avg10_std38_2,floatingpoint,1070,[(29 7) (2 27) (41 39) (5 25) (33 40) (19 35) (21 12) (36 8) (22 33) (8 37) (43 20) (42 21) (6 34) (4 38) (38 31) (24 43) (18 4) (26 10) (20 0) (16 9) (39 24) (45 1) (27 29) (40 14) (44 28) (11 19) (31 26) (13 22) (34 36) (9 15) (12 17) (28 45) (32 11) (35 18) (1 47) (25 13) (15 2) (46 3) (23 42) (17 16) (10 23) (37 5) (3 6) (47 41) (0 46) (30 32) (7 44) (14 30)],0.00042770170123611605
48cities_avg10_std38_24,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 38) (40 42) (39 40) (38 34) (37 39) (36 37) (35 36) (34 28) (33 35) (32 33) (31 32) (30 31) (29 30) (28 24) (27 29) (26 27) (25 26) (24 20) (23 25) (22 23) (21 22) (20 16) (19 21) (18 19) (17 18) (16 12) (15 17) (14 15) (13 14) (12 8) (11 13) (10 11) (9 10) (8 3) (7 9) (6 7) (5 6) (4 5) (3 2) (2 0) (1 4) (0 1) (46 47) (47 41)],0.0
48cities_avg10_std38_24,floatingpoint,1115,[(4 0) (46 44) (11 1) (16 11) (12 36) (26 10) (24 29) (23 20) (6 26) (40 39) (9 45) (47 40) (44 9) (15 4) (38 43) (36 37) (28 46) (32 47) (19 25) (1 2) (5 7) (27 13) (29 31) (34 12) (0 42) (18 5) (2 14) (42 18) (39 15) (35 17) (8 32) (41 34) (45 16) (22 30) (14 33) (7 6) (31 28) (13 23) (30 27) (20 38) (17 22) (10 3) (25 8) (21 19) (33 21) (3 35) (37 24) (43 41)],0.00056929574526434
48cities_avg10_std38_13,integer,321,[(45 46) (44 45) (43 44) (42 34) (41 43) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 20) (33 35) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 22) (22 24) (21 23) (20 19) (19 15) (18 21) (17 18) (16 17) (15 7) (14 16) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 6) (6 0) (5 8) (4 2) (3 4) (2 5) (1 3) (0 1) (46 47) (47 42)],0.0
48cities_avg10_std38_13,floatingpoint,3948,[(32 38) (0 37) (20 45) (43 33) (4 43) (21 5) (29 44) (28 16) (16 12) (46 42) (18 15) (3 34) (35 32) (22 27) (42 35) (10 6) (36 46) (1 23) (26 39) (6 3) (45 22) (27 40) (33 10) (7 1) (24 13) (17 20) (40 25) (34 30) (15 9) (9 24) (47 11) (13 0) (38 14) (2 8) (14 47) (19 4) (30 41) (5 29) (41 31) (8 19) (44 26) (12 18) (31 17) (25 7) (37 36) (11 2) (23 21) (39 28)],0.0006191582642898063
48cities_avg10_std38_49,integer,321,[(45 46) (44 45) (43 44) (42 41) (41 43) (40 42) (39 40) (38 39) (37 38) (36 21) (35 37) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 0) (20 22) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 1) (1 3) (0 2) (46 47) (47 36)],0.0
48cities_avg10_std38_49,floatingpoint,1946,[(41 46) (40 6) (47 24) (35 17) (8 0) (23 5) (18 2) (36 29) (11 41) (26 31) (7 32) (44 45) (2 8) (45 40) (46 30) (15 18) (25 11) (32 27) (33 10) (10 28) (42 37) (3 36) (39 19) (21 9) (6 1) (17 39) (4 20) (29 13) (14 38) (30 23) (13 25) (1 42) (27 15) (24 12) (38 35) (20 33) (16 26) (0 14) (28 34) (22 47) (34 3) (31 43) (12 16) (9 44) (19 21) (37 22) (5 7) (43 4)],0.0004781928903714652
48cities_avg10_std38_41,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 29) (40 39) (39 42) (38 40) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 23) (28 30) (27 28) (26 27) (25 26) (24 25) (23 0) (22 24) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 1) (2 4) (1 2) (0 3) (46 47) (47 41)],0.0
48cities_avg10_std38_41,floatingpoint,112,[(9 17) (35 44) (31 40) (42 35) (8 36) (11 31) (34 10) (21 13) (33 39) (47 14) (15 37) (20 47) (23 38) (39 25) (41 20) (25 1) (40 16) (46 29) (12 2) (7 11) (44 15) (16 33) (2 19) (43 27) (17 28) (6 22) (26 30) (36 18) (27 9) (14 6) (4 0) (29 26) (3 43) (5 7) (1 42) (10 41) (30 12) (38 21) (32 45) (22 8) (18 23) (24 32) (19 5) (28 46) (13 24) (0 3) (37 34) (45 4)],0.00041940191245873993
48cities_avg10_std38_17,integer,321,[(44 46) (45 42) (43 44) (42 30) (41 43) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 27) (29 31) (28 29) (27 2) (26 28) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 18) (18 20) (17 19) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 45)],0.0
48cities_avg10_std38_17,floatingpoint,686,[(16 44) (45 35) (0 4) (46 31) (44 33) (4 14) (18 10) (39 27) (10 34) (25 5) (35 26) (41 29) (31 15) (34 24) (22 9) (47 30) (2 42) (33 18) (9 1) (3 40) (6 22) (26 11) (37 39) (38 36) (1 45) (14 6) (43 16) (28 46) (12 19) (32 43) (19 3) (20 37) (5 41) (42 8) (30 0) (7 13) (40 2) (21 47) (11 20) (13 28) (29 32) (24 23) (15 12) (36 17) (27 38) (8 21) (17 25) (23 7)],0.000532819409188772
48cities_avg10_std38_28,integer,321,[(45 47) (44 46) (43 45) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 4) (35 37) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 3) (3 2) (2 0) (1 5) (0 1) (46 36) (47 44)],0.0
48cities_avg10_std38_28,floatingpoint,15444,[(17 29) (26 25) (11 47) (0 17) (7 0) (42 44) (3 36) (30 38) (15 40) (13 39) (46 42) (38 21) (25 37) (10 45) (37 30) (47 23) (41 18) (33 19) (2 6) (35 4) (14 43) (31 27) (16 14) (45 24) (43 9) (27 11) (9 15) (32 26) (34 10) (24 3) (40 8) (18 2) (20 7) (44 22) (22 41) (19 28) (1 12) (8 1) (23 35) (6 33) (36 46) (39 16) (21 5) (5 13) (4 34) (12 20) (28 32) (29 31)],0.0009288530634921167
48cities_avg10_std38_23,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 39) (40 42) (39 27) (38 40) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 22) (26 28) (25 26) (24 25) (23 24) (22 19) (21 23) (20 21) (19 0) (18 20) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 1) (1 3) (0 2) (46 47) (47 41)],0.0
48cities_avg10_std38_23,floatingpoint,11281,[(6 32) (10 0) (21 5) (31 16) (15 21) (4 1) (14 40) (18 3) (29 25) (20 41) (19 28) (8 38) (17 9) (16 35) (34 45) (25 42) (40 11) (1 18) (27 14) (41 22) (3 30) (24 29) (45 8) (33 27) (36 12) (42 33) (28 26) (37 34) (9 6) (32 36) (0 47) (22 2) (12 19) (23 39) (30 24) (5 46) (44 31) (11 43) (7 20) (43 7) (2 17) (39 44) (13 23) (47 4) (38 13) (26 37) (35 15) (46 10)],0.0006916382354473399
48cities_avg10_std38_22,integer,321,[(45 47) (44 45) (43 44) (42 43) (41 42) (40 41) (39 37) (38 40) (37 19) (36 38) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 3) (18 20) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 2) (2 0) (1 4) (0 1) (46 39) (47 46)],0.0
48cities_avg10_std38_22,floatingpoint,2931,[(17 10) (3 29) (45 7) (36 22) (20 14) (35 31) (7 23) (30 6) (34 15) (11 27) (15 13) (27 47) (41 20) (18 16) (26 39) (21 12) (19 25) (32 45) (4 5) (24 28) (8 26) (37 41) (28 0) (12 33) (1 38) (31 40) (2 18) (23 43) (13 24) (6 9) (22 21) (42 2) (44 36) (47 34) (33 46) (46 1) (43 8) (39 42) (38 35) (29 37) (9 3) (0 44) (10 4) (25 11) (14 32) (16 19) (5 30) (40 17)],0.0006584772831837002
48cities_avg10_std38_36,integer,321,[(46 47) (44 43) (43 46) (42 44) (41 42) (40 39) (39 28) (38 41) (37 38) (36 37) (35 34) (34 36) (33 35) (32 33) (31 32) (30 31) (29 30) (28 26) (27 29) (26 25) (25 23) (24 27) (23 18) (22 24) (21 22) (20 21) (19 20) (18 13) (17 19) (16 17) (15 16) (14 15) (13 11) (12 14) (11 6) (10 12) (9 10) (8 9) (7 8) (6 3) (5 7) (4 5) (3 2) (2 0) (1 4) (0 1) (45 40) (47 45)],0.0
48cities_avg10_std38_36,floatingpoint,17358,[(8 1) (43 46) (46 44) (27 41) (32 24) (38 5) (47 39) (37 40) (41 12) (0 43) (25 0) (21 13) (36 33) (1 7) (12 37) (20 9) (29 25) (30 26) (17 21) (16 19) (45 29) (22 16) (40 8) (26 10) (35 27) (10 17) (34 30) (7 20) (3 11) (18 4) (6 31) (13 38) (33 47) (2 35) (11 45) (28 36) (39 6) (44 28) (42 34) (31 32) (14 18) (19 15) (4 23) (24 2) (23 22) (15 42) (5 3) (9 14)],0.0005937044370125938
48cities_avg10_std38_40,integer,321,[(45 47) (44 45) (43 44) (42 43) (41 25) (40 42) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 11) (24 26) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 10) (10 6) (9 12) (8 9) (7 8) (6 2) (5 7) (4 5) (3 4) (2 0) (1 3) (0 1) (46 41) (47 46)],0.0
48cities_avg10_std38_40,floatingpoint,9761,[(22 7) (39 43) (15 30) (8 25) (37 4) (45 47) (25 23) (28 16) (24 20) (23 14) (0 17) (29 34) (1 38) (14 18) (38 41) (31 36) (3 19) (43 11) (19 32) (4 40) (32 22) (18 5) (16 15) (41 39) (10 8) (47 46) (5 12) (9 31) (17 13) (13 28) (34 0) (36 44) (40 33) (46 42) (27 3) (20 2) (2 45) (6 35) (26 1) (44 6) (42 37) (33 27) (35 10) (12 24) (7 21) (11 9) (21 29) (30 26)],0.0005248884023274761
48cities_avg10_std38_18,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 8) (36 38) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 2) (7 9) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 37)],0.0
48cities_avg10_std38_18,floatingpoint,1751,[(7 13) (44 19) (47 37) (9 23) (12 10) (40 2) (13 46) (34 28) (37 42) (38 33) (26 5) (36 21) (17 29) (31 24) (28 40) (39 22) (43 17) (0 38) (24 35) (29 26) (41 1) (46 47) (6 44) (27 7) (1 14) (22 15) (33 34) (19 43) (16 4) (10 32) (21 6) (25 9) (35 0) (8 18) (20 16) (5 11) (2 41) (23 12) (4 3) (3 25) (42 45) (15 27) (14 30) (45 8) (11 39) (30 36) (18 20) (32 31)],0.000471258337837749
48cities_avg10_std38_20,integer,321,[(44 46) (43 44) (45 47) (42 40) (41 43) (40 37) (39 41) (38 39) (37 34) (36 38) (35 36) (34 22) (33 35) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 18) (21 23) (20 21) (19 20) (18 5) (17 19) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 6) (6 8) (5 3) (4 2) (3 4) (2 0) (1 7) (0 1) (46 45) (47 42)],0.0
48cities_avg10_std38_20,floatingpoint,7926,[(1 3) (18 15) (8 9) (20 22) (9 44) (39 1) (31 43) (11 36) (32 6) (41 2) (10 0) (13 19) (0 12) (34 39) (44 32) (46 21) (28 47) (43 25) (23 29) (4 35) (47 13) (35 42) (2 14) (37 34) (33 24) (42 11) (16 10) (38 26) (6 30) (29 33) (5 46) (15 16) (3 18) (36 27) (7 40) (27 5) (24 45) (12 7) (26 4) (25 41) (19 31) (17 8) (40 17) (14 37) (30 38) (21 20) (22 23) (45 28)],0.0004748007868788395
48cities_avg10_std38_19,integer,321,[(45 46) (44 45) (43 44) (42 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 25) (32 34) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 24) (24 12) (23 26) (22 23) (21 20) (20 22) (19 21) (18 19) (17 18) (16 17) (15 16) (14 10) (13 15) (12 14) (11 13) (10 3) (9 11) (8 9) (7 8) (6 7) (5 6) (4 5) (3 2) (2 0) (1 4) (0 1) (46 47) (47 33)],0.0
48cities_avg10_std38_19,floatingpoint,2760,[(22 11) (25 38) (47 19) (17 25) (24 12) (10 35) (9 27) (14 36) (21 3) (38 44) (20 15) (32 6) (23 16) (6 43) (15 42) (18 26) (11 24) (16 45) (45 13) (19 31) (13 46) (31 4) (5 1) (41 18) (3 22) (43 37) (29 20) (39 30) (27 40) (40 8) (36 28) (46 47) (12 41) (4 14) (7 0) (33 17) (37 23) (8 39) (44 7) (34 29) (42 5) (2 10) (26 33) (30 34) (0 9) (28 21) (1 2) (35 32)],0.0006587548586242316
48cities_avg10_std38_29,integer,339,[(45 33) (44 46) (43 44) (42 43) (41 42) (40 39) (39 41) (38 40) (37 38) (36 37) (35 36) (34 35) (33 2) (32 34) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 14) (12 13) (11 12) (10 8) (9 11) (8 9) (7 10) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 45)],0.0
48cities_avg10_std38_29,floatingpoint,9989,[(36 35) (8 31) (18 5) (2 38) (16 7) (13 1) (7 32) (35 47) (37 9) (45 12) (15 22) (14 33) (12 8) (21 30) (25 19) (34 2) (28 16) (6 24) (26 46) (38 3) (32 39) (46 41) (10 14) (40 13) (47 10) (19 0) (4 37) (5 36) (33 25) (39 40) (1 34) (29 44) (30 43) (44 27) (31 6) (11 18) (43 28) (27 23) (22 17) (42 26) (3 29) (20 4) (0 21) (23 45) (17 20) (9 42) (24 15) (41 11)],0.0007256785524745041
48cities_avg10_std38_6,integer,321,[(45 46) (44 41) (43 45) (42 43) (41 34) (40 42) (39 40) (38 39) (37 38) (36 37) (35 36) (34 29) (33 35) (32 33) (31 32) (30 31) (29 13) (28 30) (27 28) (26 27) (25 26) (24 25) (23 24) (22 23) (21 22) (20 21) (19 20) (18 17) (17 19) (16 18) (15 16) (14 15) (13 2) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 0) (1 3) (0 1) (46 47) (47 44)],0.0
48cities_avg10_std38_6,floatingpoint,1133,[(46 32) (30 37) (0 7) (26 17) (14 30) (3 19) (5 28) (28 8) (11 6) (2 40) (17 22) (20 26) (8 10) (29 11) (21 41) (34 9) (15 16) (47 39) (25 42) (45 15) (37 25) (27 18) (32 3) (16 33) (23 43) (7 35) (35 13) (22 4) (6 24) (43 1) (42 47) (24 2) (13 27) (40 20) (44 31) (41 45) (31 12) (9 23) (4 34) (18 38) (36 21) (39 0) (33 5) (12 46) (38 44) (1 36) (10 14) (19 29)],0.0006242567210392149
48cities_avg10_std38_45,integer,321,[(44 45) (43 44) (42 43) (45 46) (41 42) (40 41) (39 40) (38 39) (37 38) (36 32) (35 37) (34 35) (33 34) (32 26) (31 33) (30 31) (29 30) (28 29) (27 28) (26 24) (25 27) (24 13) (23 25) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 17) (15 16) (14 15) (13 0) (12 14) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 4) (2 1) (1 3) (0 2) (46 47) (47 36)],0.0
48cities_avg10_std38_45,floatingpoint,17610,[(19 21) (6 8) (3 34) (4 17) (9 12) (15 11) (18 20) (28 25) (1 47) (34 14) (37 4) (21 37) (10 29) (8 36) (33 10) (22 31) (20 28) (26 2) (25 41) (35 3) (45 38) (44 33) (2 32) (31 19) (30 15) (41 39) (11 1) (32 6) (42 23) (14 22) (27 35) (36 13) (38 24) (16 44) (43 18) (0 46) (24 0) (12 40) (40 16) (29 26) (7 30) (13 43) (5 7) (23 9) (46 5) (47 27) (17 42) (39 45)],0.0007149267753069605
48cities_avg10_std38_21,integer,321,[(43 46) (44 45) (42 44) (45 43) (41 42) (40 41) (39 40) (38 39) (37 38) (36 37) (35 36) (34 35) (33 34) (32 33) (31 32) (30 31) (29 30) (28 29) (27 28) (26 27) (25 16) (24 26) (23 24) (22 23) (21 22) (20 21) (19 20) (18 19) (17 18) (16 3) (15 17) (14 15) (13 14) (12 13) (11 12) (10 11) (9 10) (8 9) (7 8) (6 7) (5 6) (4 5) (3 0) (2 1) (1 4) (0 2) (46 47) (47 25)],0.0
48cities_avg10_std38_21,floatingpoint,4770,[(7 34) (4 16) (35 44) (47 7) (3 37) (24 13) (5 29) (45 17) (32 19) (38 35) (6 26) (44 39) (12 30) (9 20) (18 11) (26 43) (40 22) (36 38) (42 36) (14 18) (1 5) (33 8) (25 24) (19 3) (41 14) (20 23) (11 31) (43 12) (34 0) (39 1) (10 6) (46 32) (28 42) (29 46) (0 10) (15 40) (2 33) (23 28) (27 45) (16 2) (8 27) (30 15) (22 25) (37 21) (31 47) (21 41) (13 4) (17 9)],0.0006627148584391363
