generation,iteration,mutation_type,generation_type,distribution,city_size,range,iterations,symmetric,normed_unique_distances,nearest_neighbor_norm,log_iterations
95,33.0,random_sampling,asymmetric,lognormal,20,2.0,33.0,False,1.0,1.0,3.4965075614664802
96,33.0,random_sampling,asymmetric,lognormal,20,2.0,33.0,False,1.0,0.9999999999999998,3.4965075614664802
97,270.0,random_sampling,asymmetric,lognormal,20,2.0,270.0,False,0.9973684210526316,1.0,5.598421958998375
98,195.0,random_sampling,asymmetric,lognormal,20,2.0,195.0,False,1.0,1.0000000000000002,5.272999558563747
99,134.0,random_sampling,asymmetric,lognormal,20,2.0,134.0,False,0.9947368421052631,1.0000000000000002,4.897839799950911
0,47.0,random_sampling,asymmetric,lognormal,20,0.8,47.0,False,0.9973684210526316,1.0,3.8501476017100584
1,57.0,random_sampling,asymmetric,lognormal,20,0.8,57.0,False,1.0,1.0000000000000002,4.04305126783455
2,125.0,random_sampling,asymmetric,lognormal,20,0.8,125.0,False,0.9868421052631579,1.0000000000000002,4.8283137373023015
3,26.0,random_sampling,asymmetric,lognormal,20,0.8,26.0,False,0.9921052631578947,1.0,3.258096538021482
4,63.0,random_sampling,asymmetric,lognormal,20,0.8,63.0,False,0.9894736842105263,0.9999999999999998,4.143134726391533
5,188.0,random_sampling,asymmetric,lognormal,20,0.8,188.0,False,0.9921052631578947,1.0,5.236441962829949
6,121.0,random_sampling,asymmetric,lognormal,20,0.8,121.0,False,0.9947368421052631,1.0,4.795790545596741
7,74.0,random_sampling,asymmetric,lognormal,20,0.8,74.0,False,0.9894736842105263,1.0000000000000002,4.30406509320417
8,168.0,random_sampling,asymmetric,lognormal,20,0.8,168.0,False,1.0,1.0,5.123963979403259
9,295.0,random_sampling,asymmetric,lognormal,20,0.8,295.0,False,0.9947368421052631,1.0,5.68697535633982
10,48.0,random_sampling,asymmetric,lognormal,20,0.8,48.0,False,0.9973684210526316,1.0,3.871201010907891
11,79.0,random_sampling,asymmetric,lognormal,20,0.8,79.0,False,0.9947368421052631,0.9999999999999998,4.3694478524670215
12,49.0,random_sampling,asymmetric,lognormal,20,0.8,49.0,False,0.9947368421052631,0.9999999999999998,3.8918202981106265
13,152.0,random_sampling,asymmetric,lognormal,20,0.8,152.0,False,1.0,0.9999999999999998,5.0238805208462765
14,351.0,random_sampling,asymmetric,lognormal,20,0.8,351.0,False,0.9921052631578947,1.0000000000000002,5.860786223465865
15,78.0,random_sampling,asymmetric,lognormal,20,0.8,78.0,False,0.9947368421052631,1.0000000000000002,4.356708826689592
16,110.0,random_sampling,asymmetric,lognormal,20,0.8,110.0,False,1.0,1.0,4.700480365792417
17,54.0,random_sampling,asymmetric,lognormal,20,0.8,54.0,False,0.9947368421052631,1.0,3.9889840465642745
18,154.0,random_sampling,asymmetric,lognormal,20,0.8,154.0,False,1.0,1.0,5.0369526024136295
19,145.0,random_sampling,asymmetric,lognormal,20,0.8,145.0,False,0.9947368421052631,1.0,4.976733742420574
20,50.0,random_sampling,asymmetric,lognormal,20,0.8,50.0,False,0.9947368421052631,0.9999999999999998,3.912023005428146
21,157.0,random_sampling,asymmetric,lognormal,20,0.8,157.0,False,1.0,1.0,5.056245805348308
22,71.0,random_sampling,asymmetric,lognormal,20,0.8,71.0,False,1.0,1.0,4.2626798770413155
23,120.0,random_sampling,asymmetric,lognormal,20,0.8,120.0,False,0.9973684210526316,1.0,4.787491742782046
24,98.0,random_sampling,asymmetric,lognormal,20,0.8,98.0,False,0.9973684210526316,0.9999999999999998,4.584967478670572
25,101.0,random_sampling,asymmetric,lognormal,20,0.8,101.0,False,1.0,1.0000000000000002,4.61512051684126
26,134.0,random_sampling,asymmetric,lognormal,20,0.8,134.0,False,0.9973684210526316,1.0,4.897839799950911
27,33.0,random_sampling,asymmetric,lognormal,20,0.8,33.0,False,0.9947368421052631,1.0,3.4965075614664802
28,104.0,random_sampling,asymmetric,lognormal,20,0.8,104.0,False,0.9947368421052631,1.0000000000000002,4.6443908991413725
29,170.0,random_sampling,asymmetric,lognormal,20,0.8,170.0,False,0.9947368421052631,1.0000000000000002,5.135798437050262
30,171.0,random_sampling,asymmetric,lognormal,20,0.8,171.0,False,0.9947368421052631,1.0,5.14166355650266
31,111.0,random_sampling,asymmetric,lognormal,20,0.8,111.0,False,1.0,1.0,4.709530201312334
32,118.0,random_sampling,asymmetric,lognormal,20,0.8,118.0,False,1.0,0.9999999999999998,4.770684624465665
33,136.0,random_sampling,asymmetric,lognormal,20,0.8,136.0,False,0.9973684210526316,0.9999999999999998,4.912654885736052
34,197.0,random_sampling,asymmetric,lognormal,20,0.8,197.0,False,0.9973684210526316,1.0,5.2832037287379885
35,206.0,random_sampling,asymmetric,lognormal,20,0.8,206.0,False,1.0,1.0,5.327876168789581
36,130.0,random_sampling,asymmetric,lognormal,20,0.8,130.0,False,1.0,1.0,4.867534450455582
37,76.0,random_sampling,asymmetric,lognormal,20,0.8,76.0,False,1.0,1.0,4.330733340286331
38,42.0,random_sampling,asymmetric,lognormal,20,0.8,42.0,False,0.9973684210526316,0.9999999999999998,3.7376696182833684
39,109.0,random_sampling,asymmetric,lognormal,20,0.8,109.0,False,0.9973684210526316,1.0,4.6913478822291435
40,143.0,random_sampling,asymmetric,lognormal,20,0.8,143.0,False,1.0,1.0000000000000002,4.962844630259907
41,24.0,random_sampling,asymmetric,lognormal,20,0.8,24.0,False,0.9973684210526316,1.0,3.1780538303479458
42,85.0,random_sampling,asymmetric,lognormal,20,0.8,85.0,False,0.9947368421052631,1.0,4.442651256490317
43,56.0,random_sampling,asymmetric,lognormal,20,0.8,56.0,False,0.9973684210526316,1.0,4.02535169073515
44,52.0,random_sampling,asymmetric,lognormal,20,0.8,52.0,False,0.9947368421052631,1.0000000000000002,3.9512437185814275
45,76.0,random_sampling,asymmetric,lognormal,20,0.8,76.0,False,0.9947368421052631,0.9999999999999998,4.330733340286331
46,168.0,random_sampling,asymmetric,lognormal,20,0.8,168.0,False,1.0,1.0,5.123963979403259
