violation_count,total_violation_magnitude,average_violation_magnitude,violation_ratio,configuration,iteration,generation,optimal_cost
3521,54020213.0,15342.292814541324,0.14454022988505746,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",10654,267,244139.0
3530,54186463.0,15350.272804532578,0.14490968801313628,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",11328,269,244139.0
3530,54201664.0,15354.579036827196,0.14490968801313628,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",11352,277,244139.0
3517,53631031.0,15249.084731305089,0.144376026272578,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",11403,283,244139.0
3510,53128431.0,15136.305128205127,0.1440886699507389,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",11408,284,244139.0
3521,53247701.0,15122.891508094292,0.14454022988505746,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",12014,287,244139.0
3521,53241192.0,15121.04288554388,0.14454022988505746,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",12988,297,244422.0
3509,53133764.0,15142.138500997435,0.14404761904761904,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",13120,299,244532.0
3509,53152368.0,15147.440296380735,0.14404761904761904,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",13280,303,244532.0
3511,53273832.0,15173.40700655084,0.14412972085385878,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",13290,304,244532.0
3505,53191839.0,15175.988302425107,0.14388341543513958,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",13295,312,244532.0
3503,53119582.0,15164.025692263775,0.14380131362889984,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",13298,313,244532.0
3502,53174417.0,15184.01399200457,0.14376026272577996,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",16044,337,244532.0
3502,53270152.0,15211.351227869789,0.14376026272577996,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",16065,344,244532.0
3494,53130739.0,15206.279049799656,0.14343185550082102,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",16523,354,244532.0
3501,53229379.0,15204.049985718366,0.1437192118226601,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",18320,371,244532.0
3505,53266243.0,15197.216262482169,0.14388341543513958,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",18910,374,244532.0
3506,53305057.0,15203.952367370222,0.14392446633825945,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19023,379,244532.0
3498,53215361.0,15213.082046883934,0.1435960591133005,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19024,384,244532.0
3509,53359906.0,15206.584781989171,0.14404761904761904,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19025,385,244532.0
3501,53283907.0,15219.624964295916,0.1437192118226601,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19027,386,244532.0
3500,53264433.0,15218.409428571429,0.14367816091954022,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19170,387,244532.0
3500,53264972.0,15218.563428571428,0.14367816091954022,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19171,388,244532.0
3503,53270380.0,15207.07393662575,0.14380131362889984,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19217,396,244532.0
3506,53391875.0,15228.715059897318,0.14392446633825945,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",19525,397,244532.0
3503,53286690.0,15211.729945760777,0.14380131362889984,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",20035,400,244532.0
3504,53349861.0,15225.416952054795,0.1438423645320197,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",22915,405,244532.0
3506,53456600.0,15247.17626925271,0.14392446633825945,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",22918,410,244532.0
3507,53487300.0,15251.58254918734,0.14396551724137932,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",23204,418,244532.0
3500,53405017.0,15258.576285714285,0.14367816091954022,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",23220,420,244532.0
3496,53316400.0,15250.686498855835,0.14351395730706076,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",23282,426,244532.0
3496,53303520.0,15247.002288329519,0.14351395730706076,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",24432,427,244532.0
3500,53442371.0,15269.248857142857,0.14367816091954022,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",24650,432,244532.0
3507,53525693.0,15262.53008269176,0.14396551724137932,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",24667,434,244532.0
3510,53584412.0,15266.214245014246,0.1440886699507389,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",24673,448,244532.0
3515,53665063.0,15267.443243243244,0.14429392446633826,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",26259,455,244532.0
3517,53720216.0,15274.44299118567,0.144376026272578,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",26267,471,244532.0
3514,53639315.0,15264.460728514514,0.1442528735632184,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",26290,476,244532.0
3522,53798235.0,15274.91056218058,0.14458128078817734,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",28028,491,244512.0
3520,53751867.0,15270.416761363636,0.1444991789819376,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",28030,501,244512.0
3523,53796746.0,15270.152143059891,0.1446223316912972,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",28031,509,244512.0
3534,55226990.0,15627.331635540464,0.14507389162561576,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",28032,513,244512.0
3542,55349549.0,15626.637210615472,0.1454022988505747,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",29408,518,244512.0
3549,55554904.0,15653.678219216681,0.1456896551724138,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",30007,519,244512.0
3548,55453803.0,15629.594983089064,0.14564860426929394,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",30530,522,244512.0
3548,55464258.0,15632.541713641489,0.14564860426929394,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",30544,525,244512.0
3550,55543872.0,15646.161126760564,0.14573070607553365,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",30545,527,244512.0
3545,55586909.0,15680.369252468265,0.14552545155993432,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",30546,534,244512.0
3550,55745595.0,15702.984507042254,0.14573070607553365,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33580,535,244512.0
3540,55618515.0,15711.444915254237,0.14532019704433496,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33588,537,244512.0
3549,55753115.0,15709.528036066498,0.1456896551724138,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33591,540,244512.0
3554,55841700.0,15712.352279122117,0.14589490968801314,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33630,554,244512.0
3553,55818330.0,15710.197016605685,0.14585385878489326,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33632,557,244512.0
3543,55431018.0,15645.22099915326,0.14544334975369458,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33633,568,244512.0
3543,55478679.0,15658.673158340389,0.14544334975369458,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33641,569,244512.0
3535,55421775.0,15678.012729844413,0.14511494252873564,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",33921,577,244512.0
3540,55479649.0,15672.217231638419,0.14532019704433496,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",34572,579,244512.0
3537,55440149.0,15674.342380548487,0.14519704433497538,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",34576,605,244512.0
3540,55518400.0,15683.16384180791,0.14532019704433496,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",37417,606,244512.0
3542,55483930.0,15664.576510446075,0.1454022988505747,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",37420,611,244512.0
3547,55685984.0,15699.459825204398,0.14560755336617406,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",37421,613,244512.0
3542,55625634.0,15704.58328627894,0.1454022988505747,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",37435,626,244512.0
3543,55636537.0,15703.228055320349,0.14544334975369458,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",38883,627,244512.0
3543,55699064.0,15720.8760937059,0.14544334975369458,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",38920,630,244512.0
3540,55589183.0,15703.159039548023,0.14532019704433496,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",39707,635,244512.0
3541,55608928.0,15704.30048009037,0.14536124794745484,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",42058,642,244512.0
3538,55602924.0,15715.91972866026,0.14523809523809525,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",42118,655,244512.0
3539,55628824.0,15718.797400395591,0.1452791461412151,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",42131,657,244512.0
3542,55739515.0,15736.734895539243,0.1454022988505747,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",42673,661,244512.0
3542,55721359.0,15731.608977978543,0.1454022988505747,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",42674,664,244512.0
3539,55597350.0,15709.903927663181,0.1452791461412151,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",42764,696,244512.0
3544,55711526.0,15719.956546275394,0.14548440065681445,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",43665,699,244512.0
3558,55970616.0,15730.920741989881,0.14605911330049262,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",43666,701,244512.0
3564,56029275.0,15720.896464646465,0.14630541871921182,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",43739,704,244512.0
3558,55933894.0,15720.599775154582,0.14605911330049262,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",43805,715,244512.0
3560,55953793.0,15717.357584269663,0.14614121510673234,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",43807,718,244512.0
3565,56032492.0,15717.389060308555,0.1463464696223317,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",43837,720,244512.0
3561,56017375.0,15730.798932884021,0.1461822660098522,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",44832,739,244512.0
3579,56256872.0,15718.600726459905,0.14692118226600986,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",51376,751,243961.0
3577,56305905.0,15741.097288230361,0.14683908045977012,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",51688,759,243961.0
3567,56170284.0,15747.20605550883,0.14642857142857144,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",51690,763,243961.0
3575,56326655.0,15755.707692307693,0.14675697865353038,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52252,766,243961.0
3577,56379602.0,15761.700307520268,0.14683908045977012,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52273,772,243961.0
3579,56413127.0,15762.25956971221,0.14692118226600986,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52638,788,243961.0
3580,56444885.0,15766.727653631286,0.1469622331691297,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52656,791,243961.0
3581,56453485.0,15764.726333426417,0.14700328407224958,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52797,793,243961.0
3584,56415978.0,15741.06529017857,0.1471264367816092,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52798,802,243961.0
3578,56377315.0,15756.655953046395,0.14688013136289,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52805,804,243961.0
3576,56351673.0,15758.297818791947,0.14679802955665025,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52808,807,243961.0
3578,56413053.0,15766.644214645054,0.14688013136289,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52833,812,243961.0
3580,56455748.0,15769.762011173185,0.1469622331691297,"{'distribution': 'lognormal', 'generation_type': 'asymmetric', 'city_size': 30, 'range': 0.6, 'mutation_type': 'inplace'}",52882,813,243961.0
