generation,iterations,sad,frobenius,symmetric_ratio,mean_asymmetry,mutation_type,generation_type,distribution,city_size,range
iteration_142,9570.0,409854.0,108605.41355752024,0.0,16853.271264367817,inplace,asymmetric,lognormal,30,0.6
iteration_147,9571.0,427235.0,109987.43116829304,0.0,16873.43448275862,inplace,asymmetric,lognormal,30,0.6
iteration_164,9582.0,433234.0,110150.91019142783,0.0,16887.225287356323,inplace,asymmetric,lognormal,30,0.6
iteration_165,9736.0,460051.0,113368.31349632048,0.0,16825.577011494253,inplace,asymmetric,lognormal,30,0.6
iteration_171,9793.0,477782.0,114746.51570309227,0.0,16866.337931034483,inplace,asymmetric,lognormal,30,0.6
iteration_187,9824.0,500995.0,117070.94530668145,0.0,16875.806896551723,inplace,asymmetric,lognormal,30,0.6
iteration_194,9841.0,505370.0,117152.66475842537,0.0,16865.749425287355,inplace,asymmetric,lognormal,30,0.6
iteration_204,9844.0,510381.0,117259.7841589349,0.0,16877.26896551724,inplace,asymmetric,lognormal,30,0.6
iteration_216,9893.0,511604.0,117266.16182855138,0.0,16877.32183908046,inplace,asymmetric,lognormal,30,0.6
iteration_221,9898.0,526590.0,118219.84988148141,0.0,16874.029885057473,inplace,asymmetric,lognormal,30,0.6
iteration_222,9905.0,535079.0,118524.2423599493,0.0,16893.544827586207,inplace,asymmetric,lognormal,30,0.6
iteration_224,10562.0,535560.0,118525.21836301337,0.0,16892.43908045977,inplace,asymmetric,lognormal,30,0.6
iteration_226,10569.0,559467.0,120912.24932569901,0.0,16947.397701149424,inplace,asymmetric,lognormal,30,0.6
iteration_250,10609.0,562704.0,120955.57120695185,0.0,16954.83908045977,inplace,asymmetric,lognormal,30,0.6
iteration_254,10610.0,582407.0,122549.82013450692,0.0,16959.563218390806,inplace,asymmetric,lognormal,30,0.6
iteration_266,10627.0,592831.0,122992.35013203057,0.0,16983.52643678161,inplace,asymmetric,lognormal,30,0.6
iteration_267,10654.0,638471.0,131187.3766450111,0.0,17026.105747126436,inplace,asymmetric,lognormal,30,0.6
iteration_269,11328.0,647012.0,131465.11503817278,0.0,17045.740229885057,inplace,asymmetric,lognormal,30,0.6
iteration_277,11352.0,648701.0,131475.96431667652,0.0,17049.622988505747,inplace,asymmetric,lognormal,30,0.6
iteration_283,11403.0,716838.0,148083.01712890645,0.0,16925.036781609197,inplace,asymmetric,lognormal,30,0.6
iteration_284,11408.0,777298.0,159949.96580806136,0.0,16786.048275862067,inplace,asymmetric,lognormal,30,0.6
iteration_287,12014.0,801356.0,161749.123416481,0.0,16733.772413793104,inplace,asymmetric,lognormal,30,0.6
iteration_297,12988.0,801639.0,161749.37098795778,0.0,16733.12183908046,inplace,asymmetric,lognormal,30,0.6
iteration_299,13120.0,816237.0,162406.77516347647,0.0,16751.636781609195,inplace,asymmetric,lognormal,30,0.6
iteration_303,13280.0,851890.0,166274.16223815412,0.0,16692.719540229886,inplace,asymmetric,lognormal,30,0.6
iteration_304,13290.0,871429.0,167418.24735971884,0.0,16647.802298850576,inplace,asymmetric,lognormal,30,0.6
iteration_312,13295.0,920791.0,174543.62375349033,0.0,16593.862068965518,inplace,asymmetric,lognormal,30,0.6
iteration_313,13298.0,950551.0,177062.51492904985,0.0,16658.294252873562,inplace,asymmetric,lognormal,30,0.6
iteration_337,16044.0,997060.0,183068.89761507825,0.0,16726.314942528737,inplace,asymmetric,lognormal,30,0.6
iteration_344,16065.0,1006630.0,183318.86475210346,0.0,16708.245977011495,inplace,asymmetric,lognormal,30,0.6
iteration_354,16523.0,1019782.0,183790.0467326781,0.0,16678.011494252874,inplace,asymmetric,lognormal,30,0.6
iteration_371,18320.0,1026992.0,183931.41487521917,0.0,16694.58620689655,inplace,asymmetric,lognormal,30,0.6
iteration_374,18910.0,1029466.0,183948.0525963784,0.0,16700.27356321839,inplace,asymmetric,lognormal,30,0.6
iteration_379,19023.0,1032813.0,183978.5000020383,0.0,16707.967816091954,inplace,asymmetric,lognormal,30,0.6
iteration_384,19024.0,1041814.0,184198.55174240647,0.0,16687.275862068964,inplace,asymmetric,lognormal,30,0.6
iteration_385,19025.0,1057129.0,184834.13020597683,0.0,16722.48275862069,inplace,asymmetric,lognormal,30,0.6
iteration_386,19027.0,1065538.0,185025.31440319188,0.0,16703.15172413793,inplace,asymmetric,lognormal,30,0.6
iteration_387,19170.0,1067221.0,185032.96857317077,0.0,16699.28275862069,inplace,asymmetric,lognormal,30,0.6
iteration_388,19171.0,1067298.0,185034.33164145512,0.0,16699.459770114943,inplace,asymmetric,lognormal,30,0.6
iteration_396,19217.0,1094894.0,187080.84643276554,0.0,16762.89885057471,inplace,asymmetric,lognormal,30,0.6
iteration_397,19525.0,1109677.0,187664.00877898777,0.0,16758.289655172415,inplace,asymmetric,lognormal,30,0.6
iteration_400,20035.0,1156623.0,193446.91030616127,0.0,16730.7816091954,inplace,asymmetric,lognormal,30,0.6
iteration_405,22915.0,1163248.0,193560.32065482842,0.0,16746.011494252874,inplace,asymmetric,lognormal,30,0.6
iteration_410,22918.0,1174039.0,193860.88675387824,0.0,16770.818390804598,inplace,asymmetric,lognormal,30,0.6
iteration_418,23204.0,1177045.0,193884.19081761152,0.0,16772.55172413793,inplace,asymmetric,lognormal,30,0.6
iteration_420,23220.0,1184349.0,194021.72008566462,0.0,16786.47816091954,inplace,asymmetric,lognormal,30,0.6
iteration_426,23282.0,1195603.0,194347.8334867667,0.0,16760.606896551722,inplace,asymmetric,lognormal,30,0.6
iteration_427,24432.0,1196408.0,194349.50065796412,0.0,16758.75632183908,inplace,asymmetric,lognormal,30,0.6
iteration_432,24650.0,1222958.0,196154.60969857426,0.0,16759.924137931033,inplace,asymmetric,lognormal,30,0.6
iteration_434,24667.0,1231050.0,196321.4490828753,0.0,16763.344827586207,inplace,asymmetric,lognormal,30,0.6
iteration_448,24673.0,1242882.0,196677.6743659534,0.0,16761.754022988505,inplace,asymmetric,lognormal,30,0.6
iteration_455,26259.0,1248851.0,196768.2305531053,0.0,16775.475862068964,inplace,asymmetric,lognormal,30,0.6
iteration_471,26267.0,1252654.0,196804.97799598463,0.0,16784.2183908046,inplace,asymmetric,lognormal,30,0.6
iteration_476,26290.0,1264710.0,197276.77763994422,0.0,16770.163218390804,inplace,asymmetric,lognormal,30,0.6
iteration_491,28028.0,1283438.0,198163.73275652635,0.0,16729.896551724138,inplace,asymmetric,lognormal,30,0.6
iteration_501,28030.0,1295335.0,198520.53694517352,0.0,16725.990804597703,inplace,asymmetric,lognormal,30,0.6
iteration_509,28031.0,1305285.0,198769.73131993713,0.0,16703.11724137931,inplace,asymmetric,lognormal,30,0.6
iteration_513,28032.0,1400519.0,220406.2631709907,0.0,16903.245977011495,inplace,asymmetric,lognormal,30,0.6
iteration_518,29408.0,1408123.0,220537.39288610447,0.0,16920.72643678161,inplace,asymmetric,lognormal,30,0.6
iteration_519,30007.0,1437576.0,222495.44011057843,0.0,16853.0183908046,inplace,asymmetric,lognormal,30,0.6
iteration_522,30530.0,1470464.0,224912.96408611044,0.0,16928.622988505747,inplace,asymmetric,lognormal,30,0.6
iteration_525,30544.0,1471161.0,224914.04407684284,0.0,16930.225287356323,inplace,asymmetric,lognormal,30,0.6
iteration_527,30545.0,1484925.0,225334.80627501823,0.0,16900.519540229885,inplace,asymmetric,lognormal,30,0.6
iteration_534,30546.0,1512235.0,226983.72412796473,0.0,16837.737931034484,inplace,asymmetric,lognormal,30,0.6
iteration_535,33580.0,1531864.0,227830.8773191202,0.0,16829.441379310345,inplace,asymmetric,lognormal,30,0.6
iteration_537,33588.0,1543094.0,228107.47808872905,0.0,16855.25747126437,inplace,asymmetric,lognormal,30,0.6
iteration_540,33591.0,1577946.0,230754.59575921777,0.0,16916.650574712643,inplace,asymmetric,lognormal,30,0.6
iteration_554,33630.0,1588214.0,230982.93289332007,0.0,16921.974712643678,inplace,asymmetric,lognormal,30,0.6
iteration_557,33632.0,1591092.0,231000.86184254813,0.0,16928.5908045977,inplace,asymmetric,lognormal,30,0.6
iteration_568,33633.0,1647844.0,237870.10673054316,0.0,16813.39540229885,inplace,asymmetric,lognormal,30,0.6
iteration_569,33641.0,1656208.0,238017.1089900892,0.0,16824.158620689654,inplace,asymmetric,lognormal,30,0.6
iteration_577,33921.0,1695545.0,241245.81600724187,0.0,16797.83908045977,inplace,asymmetric,lognormal,30,0.6
iteration_579,34572.0,1700987.0,241307.1882580376,0.0,16810.349425287357,inplace,asymmetric,lognormal,30,0.6
iteration_605,34576.0,1711724.0,241545.94236707847,0.0,16835.032183908046,inplace,asymmetric,lognormal,30,0.6
iteration_606,37417.0,1739538.0,243142.05903134076,0.0,16886.21379310345,inplace,asymmetric,lognormal,30,0.6
iteration_611,37420.0,1763207.0,244291.38836848098,0.0,16863.834482758622,inplace,asymmetric,lognormal,30,0.6
iteration_613,37421.0,1788391.0,245586.06696431295,0.0,16808.662068965517,inplace,asymmetric,lognormal,30,0.6
iteration_626,37435.0,1797910.0,245770.477576132,0.0,16830.544827586207,inplace,asymmetric,lognormal,30,0.6
iteration_627,38883.0,1798847.0,245772.2637259949,0.0,16832.698850574714,inplace,asymmetric,lognormal,30,0.6
iteration_630,38920.0,1814017.0,246239.9937398472,0.0,16802.31264367816,inplace,asymmetric,lognormal,30,0.6
iteration_635,39707.0,1848286.0,248613.15105601313,0.0,16857.23908045977,inplace,asymmetric,lognormal,30,0.6
iteration_642,42058.0,1849786.0,248637.8689540272,0.0,16860.68735632184,inplace,asymmetric,lognormal,30,0.6
iteration_655,42118.0,1882288.0,250753.20512807008,0.0,16841.188505747126,inplace,asymmetric,lognormal,30,0.6
iteration_657,42131.0,1883569.0,250756.4771705808,0.0,16844.133333333335,inplace,asymmetric,lognormal,30,0.6
iteration_661,42673.0,1909417.0,252085.164075556,0.0,16784.712643678162,inplace,asymmetric,lognormal,30,0.6
iteration_664,42674.0,1910485.0,252087.4264436844,0.0,16782.25747126437,inplace,asymmetric,lognormal,30,0.6
iteration_696,42764.0,1925223.0,252517.87900067592,0.0,16800.427586206897,inplace,asymmetric,lognormal,30,0.6
iteration_699,43665.0,1936931.0,252789.15419574472,0.0,16773.51264367816,inplace,asymmetric,lognormal,30,0.6
iteration_701,43666.0,1972332.0,255255.9250634547,0.0,16798.554022988505,inplace,asymmetric,lognormal,30,0.6
iteration_704,43739.0,1977701.0,255312.3840337558,0.0,16810.896551724138,inplace,asymmetric,lognormal,30,0.6
iteration_715,43805.0,1986110.0,255477.32426186086,0.0,16791.56551724138,inplace,asymmetric,lognormal,30,0.6
iteration_718,43807.0,1989811.0,255504.13032473662,0.0,16800.07356321839,inplace,asymmetric,lognormal,30,0.6
iteration_720,43837.0,1996113.0,255581.83780738412,0.0,16814.56091954023,inplace,asymmetric,lognormal,30,0.6
iteration_739,44832.0,2035219.0,258556.28991188746,0.0,16764.694252873564,inplace,asymmetric,lognormal,30,0.6
iteration_751,51376.0,2053084.0,259172.74794622988,0.0,16805.763218390806,inplace,asymmetric,lognormal,30,0.6
iteration_759,51688.0,2098792.0,263172.44259610464,0.0,16800.241379310344,inplace,asymmetric,lognormal,30,0.6
iteration_763,51690.0,2113258.0,263569.7245474146,0.0,16766.986206896552,inplace,asymmetric,lognormal,30,0.6
iteration_766,52252.0,2143877.0,265342.27491864166,0.0,16733.029885057473,inplace,asymmetric,lognormal,30,0.6
iteration_772,52273.0,2151070.0,265439.7523130249,0.0,16749.56551724138,inplace,asymmetric,lognormal,30,0.6
iteration_788,52638.0,2154051.0,265456.4907268233,0.0,16752.225287356323,inplace,asymmetric,lognormal,30,0.6
iteration_791,52656.0,2152105.0,265442.5252460502,0.0,16743.466666666667,inplace,asymmetric,lognormal,30,0.6
iteration_793,52797.0,2152854.0,265443.5819717629,0.0,16745.188505747126,inplace,asymmetric,lognormal,30,0.6
iteration_802,52798.0,2173732.0,266263.37730525393,0.0,16792.857471264368,inplace,asymmetric,lognormal,30,0.6
iteration_804,52805.0,2177501.0,266290.05136317055,0.0,16801.52183908046,inplace,asymmetric,lognormal,30,0.6
iteration_807,52808.0,2180980.0,266312.7764415369,0.0,16793.524137931036,inplace,asymmetric,lognormal,30,0.6
iteration_812,52833.0,2189916.0,266462.6559051005,0.0,16814.066666666666,inplace,asymmetric,lognormal,30,0.6
iteration_813,52882.0,2194502.0,266502.1170422479,0.0,16812.563218390806,inplace,asymmetric,lognormal,30,0.6
iteration_814,53049.0,2198628.0,266534.05460466025,0.0,16803.07816091954,inplace,asymmetric,lognormal,30,0.6
iteration_823,53052.0,2203121.0,266571.92146398313,0.0,16792.749425287355,inplace,asymmetric,lognormal,30,0.6
iteration_832,53853.0,2209223.0,266657.70175451523,0.0,16806.777011494254,inplace,asymmetric,lognormal,30,0.6
iteration_833,53881.0,2210816.0,266662.45996390266,0.0,16803.114942528737,inplace,asymmetric,lognormal,30,0.6
iteration_853,54372.0,2221908.0,266893.0497746241,0.0,16828.61379310345,inplace,asymmetric,lognormal,30,0.6
iteration_861,54416.0,2222589.0,266893.9185875167,0.0,16830.17931034483,inplace,asymmetric,lognormal,30,0.6
iteration_863,56993.0,2224507.0,266930.2216891149,0.0,16834.588505747128,inplace,asymmetric,lognormal,30,0.6
iteration_865,62766.0,2230649.0,267000.87530755403,0.0,16848.70804597701,inplace,asymmetric,lognormal,30,0.6
iteration_883,65274.0,2247322.0,267520.9456173479,0.0,16860.802298850576,inplace,asymmetric,lognormal,30,0.6
iteration_890,65960.0,2254090.0,267606.5435821778,0.0,16876.36091954023,inplace,asymmetric,lognormal,30,0.6
iteration_892,65979.0,2274473.0,268381.685025264,0.0,16834.220689655172,inplace,asymmetric,lognormal,30,0.6
iteration_896,69834.0,2314491.0,271348.79616648384,0.0,16742.225287356323,inplace,asymmetric,lognormal,30,0.6
iteration_902,71431.0,2336743.0,272259.65673415514,0.0,16691.071264367816,inplace,asymmetric,lognormal,30,0.6
iteration_903,73908.0,2345192.0,272390.72356818616,0.0,16671.64827586207,inplace,asymmetric,lognormal,30,0.6
iteration_904,73960.0,2379984.0,274689.96387563925,0.0,16737.31724137931,inplace,asymmetric,lognormal,30,0.6
iteration_920,74555.0,2398854.0,275337.3442778876,0.0,16693.93793103448,inplace,asymmetric,lognormal,30,0.6
iteration_931,74558.0,2417726.0,275983.34286329674,0.0,16737.32183908046,inplace,asymmetric,lognormal,30,0.6
iteration_933,74621.0,2439353.0,276829.4288311848,0.0,16742.790804597702,inplace,asymmetric,lognormal,30,0.6
iteration_940,78014.0,2447687.0,276954.8487082326,0.0,16749.402298850575,inplace,asymmetric,lognormal,30,0.6
iteration_941,82079.0,2450488.0,276969.0123894729,0.0,16755.841379310346,inplace,asymmetric,lognormal,30,0.6
iteration_945,82115.0,2426942.0,272798.58067812596,0.0,16809.970114942527,inplace,asymmetric,lognormal,30,0.6
iteration_947,82350.0,2427045.0,272801.3223739944,0.0,16810.206896551725,inplace,asymmetric,lognormal,30,0.6
iteration_950,88690.0,2454864.0,274216.079488421,0.0,16801.891954022987,inplace,asymmetric,lognormal,30,0.6
iteration_955,88717.0,2457946.0,274233.3987208706,0.0,16808.97701149425,inplace,asymmetric,lognormal,30,0.6
iteration_957,88718.0,2465233.0,274330.19765056856,0.0,16825.728735632183,inplace,asymmetric,lognormal,30,0.6
iteration_964,88902.0,2534361.0,282905.8813934415,0.0,16863.581609195404,inplace,asymmetric,lognormal,30,0.6
iteration_967,92399.0,2553066.0,283523.57001138374,0.0,16868.710344827585,inplace,asymmetric,lognormal,30,0.6
iteration_969,92457.0,2568091.0,283921.4070425124,0.0,16903.250574712645,inplace,asymmetric,lognormal,30,0.6
iteration_970,100897.0,2571041.0,283936.7321728557,0.0,16896.46896551724,inplace,asymmetric,lognormal,30,0.6
iteration_982,100906.0,2615382.0,287378.1344465859,0.0,16998.402298850575,inplace,asymmetric,lognormal,30,0.6
iteration_983,100915.0,2633018.0,287918.7744034765,0.0,17011.56091954023,inplace,asymmetric,lognormal,30,0.6
last,,2644467.0,288146.31744133047,,,inplace,asymmetric,lognormal,30,0.6
iteration_0,0.0,0.0,0.0,0.0,3400337.0091954023,swap,asymmetric,lognormal,30,3.4
iteration_1,111.0,0.0,0.0,0.0,3400337.0091954023,swap,asymmetric,lognormal,30,3.4
iteration_6,172.0,169310150.0,119720355.18871154,0.0,3399192.6183908046,swap,asymmetric,lognormal,30,3.4
iteration_12,219.0,170153586.0,119721840.69189005,0.0,3398243.156321839,swap,asymmetric,lognormal,30,3.4
iteration_27,222.0,173815344.0,119749836.63654652,0.0,3395359.9609195404,swap,asymmetric,lognormal,30,3.4
iteration_62,1055.0,173832300.0,119749837.2367685,0.0,3395336.848275862,swap,asymmetric,lognormal,30,3.4
iteration_64,1064.0,173836488.0,119749837.27338514,0.0,3395346.195402299,swap,asymmetric,lognormal,30,3.4
iteration_73,1067.0,173837160.0,119749837.2743279,0.0,3395346.195402299,swap,asymmetric,lognormal,30,3.4
iteration_100,1257.0,173837766.0,119749837.27509457,0.0,3395346.195402299,swap,asymmetric,lognormal,30,3.4
iteration_117,1261.0,177487896.0,119777649.21687217,0.0,3395306.6551724137,swap,asymmetric,lognormal,30,3.4
iteration_119,1344.0,206857614.0,121564696.43617691,0.0,3396868.659770115,swap,asymmetric,lognormal,30,3.4
iteration_120,1345.0,206878506.0,121564697.33379701,0.0,3396868.659770115,swap,asymmetric,lognormal,30,3.4
iteration_122,1354.0,238707724.0,123630599.7603483,0.0,3397164.871264368,swap,asymmetric,lognormal,30,3.4
iteration_165,1411.0,238708314.0,123630599.76105222,0.0,3397164.871264368,swap,asymmetric,lognormal,30,3.4
iteration_170,1713.0,238918666.0,123630689.23717701,0.0,3397008.912643678,swap,asymmetric,lognormal,30,3.4
iteration_193,4474.0,585728378.0,274632546.3050964,0.0,3397084.5310344826,swap,asymmetric,lognormal,30,3.4
iteration_195,4475.0,590151872.0,274650357.9819348,0.0,3398406.563218391,swap,asymmetric,lognormal,30,3.4
iteration_198,4499.0,590190090.0,274650359.31145746,0.0,3398494.420689655,swap,asymmetric,lognormal,30,3.4
iteration_206,4511.0,590360334.0,274650385.6931981,0.0,3398371.4413793106,swap,asymmetric,lognormal,30,3.4
iteration_207,4517.0,590407148.0,274650387.7166884,0.0,3398384.098850575,swap,asymmetric,lognormal,30,3.4
iteration_220,4548.0,590965768.0,274650671.765207,0.0,3398299.51954023,swap,asymmetric,lognormal,30,3.4
iteration_224,4556.0,614536282.0,275155912.28645545,0.0,3398178.190804598,swap,asymmetric,lognormal,30,3.4
iteration_239,4558.0,614537850.0,275155912.28868926,0.0,3398178.190804598,swap,asymmetric,lognormal,30,3.4
iteration_244,4590.0,616000614.0,275157856.3419201,0.0,3400916.324137931,swap,asymmetric,lognormal,30,3.4
iteration_253,4592.0,616020776.0,275157856.7112592,0.0,3400917.887356322,swap,asymmetric,lognormal,30,3.4
iteration_255,4598.0,616021126.0,275157856.71137047,0.0,3400917.887356322,swap,asymmetric,lognormal,30,3.4
iteration_256,4955.0,616239846.0,275157900.1759068,0.0,3400918.7701149425,swap,asymmetric,lognormal,30,3.4
iteration_260,4961.0,616254994.0,275157900.3843888,0.0,3400918.7701149425,swap,asymmetric,lognormal,30,3.4
iteration_287,5155.0,616258470.0,275157900.4613475,0.0,3400918.7701149425,swap,asymmetric,lognormal,30,3.4
iteration_288,5237.0,616313498.0,275157903.2125685,0.0,3400848.112643678,swap,asymmetric,lognormal,30,3.4
iteration_289,5654.0,616313808.0,275157903.21265584,0.0,3400848.112643678,swap,asymmetric,lognormal,30,3.4
iteration_298,5655.0,618436240.0,275161996.0299434,0.0,3400809.326436782,swap,asymmetric,lognormal,30,3.4
iteration_299,5672.0,652227160.0,276197460.5176626,0.0,3400809.326436782,swap,asymmetric,lognormal,30,3.4
iteration_306,5755.0,659502260.0,276245363.28490794,0.0,3400547.708045977,swap,asymmetric,lognormal,30,3.4
iteration_311,5791.0,659651400.0,276245383.4144212,0.0,3400671.04137931,swap,asymmetric,lognormal,30,3.4
iteration_315,6885.0,659695974.0,276245385.21249783,0.0,3400772.108045977,swap,asymmetric,lognormal,30,3.4
iteration_318,6886.0,659695974.0,276245190.6643694,0.0,3400749.6620689654,swap,asymmetric,lognormal,30,3.4
iteration_324,6910.0,660352378.0,276245580.59505564,0.0,3401540.144827586,swap,asymmetric,lognormal,30,3.4
iteration_325,6912.0,660655360.0,276245663.67156893,0.0,3400848.5816091956,swap,asymmetric,lognormal,30,3.4
iteration_330,6920.0,660667614.0,276245663.80746293,0.0,3400820.4114942527,swap,asymmetric,lognormal,30,3.4
